solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
2a196cf9                      22.10990827089983             215.97869234017088            9.952131390795032             0.08693137921552452           0.5102040816326531            
52bd26de                      22.814829633766088            215.78244510879236            9.94031015754366              0.3453110334474644            0.5102040816326531            
5ed7cd4                       22.054996868059693            215.97869234017088            9.940433628101342             0.08693137921552452           0.5102040816326531            
63a6953c                      22.814829633766088            215.78244510879236            9.94031015754366              0.33901584077093005           0.5102040816326531            
1bcd524f                      22.10990827089983             215.97869234017088            9.952131390795032             0.093226631244057             0.5102040816326531            
5d73d943                      21.76049263007845             215.76630509419806            9.952131390795032             0.0873442963591887            0.5102040816326531            
7fadd963                      22.814829633766088            215.78244510879236            9.951965408824003             0.3453110334474644            0.5102040816326531            
5044d18                       22.814829633766088            215.77913124166972            9.940311873293956             0.33901584077093005           0.5102040816326531            
47728cd0                      22.80302130821977             215.97869234017088            9.940433628101342             0.33622508628605347           0.5102040816326531            
7fc0ad24                      21.756413643988758            215.76630509419806            9.952131390795032             0.0873442963591887            0.5102040816326531            
54903926                      22.814829633766088            215.78244510879236            9.94038467072446              0.3450963550836548            0.5102040816326531            
3c6faca9                      22.119311923040453            215.79407106111856            9.952739500640037             0.3453110334474644            0.5102040816326531            
61a249db                      22.814829633766088            215.77913124166972            9.969250495644896             0.3174151312211808            0.5102040816326531            
629e8b63                      22.814829633766088            215.78244510879236            9.951965408824003             0.33924175489341124           0.5102040816326531            
5533b71a                      22.80302130821977             215.97869234017088            9.940433628101342             0.33622508628605347           0.5102040816326531            
874cb6d                       22.814829633766088            215.78244510879236            9.94031015754366              0.33901584077093005           0.5102040816326531            
1cc8bf3d                      22.054996868059693            215.97869234017088            9.940433628101342             0.08693137921552452           0.5102040816326531            
6bcb9bbe                      22.781912047550726            215.97869234017088            9.940433628101342             0.33622508628605347           0.5102040816326531            
1a1cfe12                      22.125733773789708            215.79407106111856            9.940500240056664             0.2970200782783594            0.5102040816326531            
40c7b1ac                      21.76181505771972             215.76630509419806            9.952131390795032             0.09840803802284598           0.5102040816326531            
64e048cd                      21.756413643988758            215.76630509419806            9.952267271691847             0.1216802556461519            0.5102040816326531            
26d48e1f                      22.13613526823527             215.78244510879236            9.94038467072446              0.3450963550836548            0.5102040816326531            
3314d337                      22.119311923040453            215.79407106111856            9.952739500640037             0.3453110334474644            0.5102040816326531            
5bb104cc                      22.814829633766088            215.77913124166972            9.969250495644896             0.3174151312211808            0.5102040816326531            
1e2aced9                      22.814829633766088            215.97139703747433            9.940314857310868             0.3361981865810866            0.5102040816326531            
18b9d424                      22.781912047550726            215.97869234017088            9.940433628101342             0.33622508628605347           0.5102040816326531            
d68737b                       22.054996868059693            215.97869234017088            9.940433628101342             0.08693137921552452           0.5102040816326531            
593072f4                      22.125733773789708            215.79407106111856            9.940500240056664             0.30048287670274343           0.5102040816326531            
652f5c94                      21.95618975166583             215.78244510879236            9.94031015754366              0.3453110334474644            0.5102040816326531            
69c0cc33                      22.806661037658525            215.78244510879236            9.94042784385068              0.33901584077093005           0.5102040816326531            
72eb03d2                      21.758563889494315            215.76630509419806            9.967719950668345             0.08755552749270924           0.5102040816326531            
7eb704b5                      22.814829633766088            215.78289705500686            9.94038467072446              0.3450963550836548            0.5102040816326531            
348adf1                       22.814829633766088            215.77913124166972            9.952321185404424             0.326330718432167             0.5102040816326531            
1174f96c                      22.80302130821977             215.7804456790091             9.940426866449016             0.33622508628605347           0.5102040816326531            
5cf610c3                      21.756413643988758            215.76630509419806            9.691959635327006             0.3501329760648021            0.5102040816326531            
78a027b8                      22.814829633766088            215.97872104421197            9.970182713005986             0.33622411523155715           0.5102040816326531            
4569607                       22.814829633766088            215.78244510879236            9.940379612472267             0.3453110334474644            0.5102040816326531            
4fa40ce2                      22.10990827089983             215.97869234017088            9.968658032838498             0.08693137921552452           0.5102040816326531            
76b9cfd9                      23.025381393574456            215.97181965641676            9.940311896066104             0.3355623179047007            0.5102040816326531            
6f0f438                       21.761794414645063            215.76630509419806            9.952131390795032             0.09319632525847955           0.5102040816326531            
739fc176                      22.10860648633322             215.97869234017088            9.952131390795032             0.08737460234476614           0.5102040816326531            
1edc78a2                      22.814829633766088            215.78244510879236            9.951965408824003             0.3453110334474644            0.5102040816326531            
b9f700c                       21.756413643988758            215.76630509419806            9.952131390795032             0.0873442963591887            0.5102040816326531            
538ba55a                      22.114207052009213            215.78250468892304            9.788049568844112             0.345309361801242             0.5102040816326531            
63ce447e                      22.814829633766088            215.78244510879236            9.952274867138453             0.33924175489341124           0.5102040816326531            
58a55e98                      22.814829633766088            215.79674466442336            9.968941037330449             0.3174151312211808            0.5102040816326531            
52c43809                      22.80302130821977             215.96713018848268            9.9403119110837               0.3389850758542712            0.5102040816326531            
643782fe                      22.041044255316795            215.97869234017088            9.940433628101342             0.08693137921552452           0.5102040816326531            
33a6e87e                      21.754111245367874            215.76759770620407            9.98608739615449              0.10020505280515417           0.5102040816326531            
7806cd69                      22.133437586141554            215.79277844911252            9.951960699846188             0.2952230647136216            0.5102040816326531            
