solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj                           fit_pena_a_max                fit_pena_curv_rate            fit_pena_max_latg             fit_pena_spd                  
3fd5d0cc                      35.41051412521444             38.250703719475254            9.265081073711906             0.5360316715091331            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
64432205                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
31bda8ad                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
5bdba988                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
7de9ce3d                      35.41051412521444             38.250703719475254            9.092683222201552             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
259c7bc1                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
72c3a39e                      35.41051412521444             38.250703719475254            9.265081073711906             0.5362255224672648            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
798b750d                      35.41051412521444             38.250703719475254            9.34668878327968              0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
6fc5e98e                      35.41051412521444             38.250703719475254            8.979316664510252             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
11d9b890                      35.41051412521444             38.250703719475254            9.266562199169025             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
2d3d44cd                      35.41051412521444             38.250703719475254            9.091202096744434             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
76631fad                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
7f0dc445                      35.41051412521444             38.250703719475254            9.218774010840505             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
304bea4b                      35.40939738995828             38.250703719475254            9.293520664921063             0.5728520325626545            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
539b98d3                      35.41051412521444             38.250703719475254            9.092683222201552             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
dbb2a54                       35.41051412521444             38.250703719475254            9.262640626267435             0.5362255224672648            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
74eb34d3                      35.41051412521444             38.250703719475254            9.252761033612812             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
7eaa9dfb                      35.41051412521444             38.250703719475254            9.091202096744434             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
4e41672f                      35.41051412521444             38.250703719475254            9.265081073711906             0.5357636242830598            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
76af080a                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
64fa7f12                      35.41051412521444             38.250703719475254            9.265081073711906             0.5433706291915181            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
3728ce82                      35.41051412521444             38.250703719475254            9.390954615308331             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
1d47a0f                       35.41051412521444             38.250703719475254            9.092683222201552             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
379ee711                      35.41051412521444             38.250703719475254            9.264549064422749             0.5362255224672648            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
5e1e885c                      35.41051412521444             38.250703719475254            9.092750669551204             0.5291016464762947            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
70594ee9                      35.41051412521444             38.250703719475254            9.263532500905136             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
5e2d1145                      35.40939738995828             38.250703719475254            9.293520664921063             0.5728520325626545            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
3c8a3dc                       35.41051412521444             38.250703719475254            9.218774010840505             0.5405964404553771            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
6e01fc10                      35.41051412521444             38.250703719475254            9.265081073711906             0.5785225743230353            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
6a983994                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
212336ce                      35.41051412521444             38.250703719475254            9.265081073711906             0.633174733314376             1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
5e319d33                      35.41051412521444             38.250703719475254            8.979610876917668             0.5423927494105025            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
2f651c1c                      35.41051412521444             38.250703719475254            9.091202096744434             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
213e3cfc                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
b1cc3a3                       35.41051412521444             38.250703719475254            9.265081073711906             0.5357636242830598            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
259f368b                      35.41051412521444             38.250703719475254            9.078140800700744             0.5433706291915181            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
75417bfa                      35.41051412521444             38.250703719475254            9.302681927668448             0.5395808553023316            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
6db1079a                      35.41051412521444             38.250703719475254            9.092750669551204             0.5291016464762947            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
1d6dea20                      35.41051412521444             38.250703719475254            9.146986808056143             0.5748851715070566            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
1f04ccf2                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
1408703d                      35.41051412521444             38.250703719475254            9.265081073711906             0.5392381621993312            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
e308c50                       35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
4b8a41b1                      35.41051412521444             38.250703719475254            9.265081073711906             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
6087fb30                      35.41051412521444             38.250703719475254            9.265081073711906             0.5361733811735221            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
72e039da                      35.41051412521444             38.250703719475254            8.908951755994131             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
36c4044b                      35.41051412521444             38.250703719475254            9.091202096744434             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
46d4d75e                      35.40939738995828             38.250703719475254            9.21849098978017              0.5728520325626545            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
34eccfd0                      35.41051412521444             38.250703719475254            9.293803685981397             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
30b63ce8                      35.41051412521444             38.250703719475254            9.091202096744434             0.5395884780361218            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
4e4034a7                      35.41051412521444             38.250703719475254            9.252761033612812             0.5339286853025911            1224001.530612245             1000.5102040816327            111000.51020408163            1000.5102040816327            1111000.0                     
