solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
210889d7                      248.01712758202618            11.08499127151835             0.9574823283014292            4000                          
3024f58a                      267.8429257867664             9.55619002165925              0.9885075828375226            4000                          
3ce77dce                      229.67268170041956            9.024834991571367             0.020988910418800355          4000                          
6553b54c                      269.14804260421937            13.36510172977915             0.6807501944105416            4000                          
10749cb3                      243.61552087416518            11.44643189518047             0.9337037009868363            4000                          
7e83b880                      239.3548404726854             11.051789468985435            0.20020362362861965           4000                          
5bea4059                      220.52450114210052            13.377937831025257            0.5647147575960436            4000                          
2b184612                      269.4405216559376             11.9552168644265              0.24335165513937773           4000                          
3b267cec                      253.90093813896829            12.329626859577289            0.47098736074967695           4000                          
7bfd932c                      241.5690716016716             8.436974923654223             0.9773657212826351            4000                          
573f834                       223.11422283991942            12.49571626046097             0.9678275520672702            4000                          
494ecf3b                      257.11322973464337            11.803134426169654            0.011267808182350958          4000                          
45d56e48                      229.47641307501019            11.935557841902206            0.6697365401569322            4000                          
731c8920                      255.21342282494012            13.760857726645462            0.1080783957379512            4000                          
611894bb                      242.0043969828025             11.154275081746402            0.9208166930354709            4000                          
72c60d52                      250.02421922746308            10.954556757535276            0.9474774704090237            4000                          
2fcd7f26                      222.49061487283268            8.871877650307516             0.24246596686630562           4000                          
6e8606dd                      232.57780671534118            11.840609911944815            0.9837859024823755            4000                          
4acb207d                      225.44116105567923            13.692178367955828            0.9119564461061527            4000                          
3ee6c9af                      248.89474101861836            10.250463557420836            0.6133743031876949            4000                          
48c3b8c2                      227.67565103195238            11.919022975867765            0.10820472581819884           4000                          
2d4427cc                      267.3388113112247             11.035513693388413            0.051935668277233615          4000                          
e9a97f5                       220.70758378625487            9.88422030136923              0.6395519388899553            4000                          
77451b84                      234.70828217949835            8.41591884127615              0.09279846296272065           4000                          
28cd7343                      250.19671936996104            8.222168005119237             0.13100051960241144           4000                          
1f2fcdf9                      265.86157271800596            8.458095980577099             0.07436667063684743           4000                          
1609acf6                      245.01488947689126            9.829812019335614             0.08279734274048112           4000                          
16a94815                      226.19210249386146            11.527033454377467            0.2139857161701466            4000                          
200ae236                      220.99077232499482            10.472800347156962            0.41558028090499866           4000                          
19a6d7fb                      259.6136227671791             10.800878142733973            0.9875552068699568            4000                          
60945150                      253.86362970982077            13.731288397701924            0.8459619130178447            4000                          
5285144d                      258.23175689560395            10.85394923209644             0.4539248323674523            4000                          
4c00947c                      243.015541446551              11.21987172216264             0.6562307162670434            4000                          
53d294c2                      259.116470881521              12.924063381484864            0.5797750981931759            4000                          
33970a4a                      263.2697673621694             11.669865185944818            0.4580022363442372            4000                          
769c172f                      220.82893638899117            8.450752868549282             0.43793459186458505           4000                          
4fb541f2                      250.5118656124768             12.83915124045218             0.33671964228061724           4000                          
7c5d2d22                      259.08912162005015            9.62878500826384              0.08792513781767342           4000                          
7783fd76                      267.6510111121844             11.531891465129856            0.09583195293445235           4000                          
32c4c6f5                      250.41015210159534            8.548779879732757             0.44434200718149974           4000                          
2da0f507                      248.00145107082537            8.89057590865987              0.09958704467395596           4000                          
59473db9                      262.10379284290616            11.632332913758415            0.17322186496001868           4000                          
66e145a0                      241.50665943028355            8.095470778568354             0.7043628189976945            4000                          
3d727adf                      240.92859922472883            8.807810629169134             0.7899636593453498            4000                          
c3e3c41                       266.29879575598727            12.607069829166845            0.3423924256026477            4000                          
1eb99b71                      244.17761864181756            8.666074546045623             0.5601507529539799            4000                          
10f25c85                      220.29955625830868            8.957443150327753             0.710064053079799             4000                          
46e1e072                      241.27378942085278            10.79021017746884             0.40666233077364244           4000                          
53f7bd4b                      229.3101708146877             13.084472260719906            0.056513113837250106          4000                          
7b9955c4                      240.265078989881              8.833581661319613             0.917014771530232             4000                          
