solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          
4b0f2769                      36.70528123445576             38.42075931291124             9.607884016031996             0.9720173249215351            1000.3401360544218            
24aae42                       36.616243683701846            38.42075931291124             9.46439914451635              0.9709697590446986            1000.3401360544218            
58afe77f                      36.616243683701846            38.42075931291124             9.46439914451635              0.9709697590446986            1000.3401360544218            
4e96f3cf                      36.70528123445576             38.42075931291124             9.616811953469623             0.9794046424474481            1000.3401360544218            
7953a372                      36.61828188630349             38.42075931291124             9.464320819143431             0.9218081804879203            1000.3401360544218            
72f65984                      36.70528123445576             38.42075931291124             9.458897827541952             0.9694317524298828            1000.3401360544218            
2de7c92d                      36.70564302006232             38.42075931291124             9.607884016031996             0.9509030853840877            1000.3401360544218            
292d9ec8                      37.611940085476306            38.42075931291124             9.89740297064589              0.979414670362992             1000.3401360544218            
75560551                      36.7081770092784              38.42075931291124             9.46439914451635              0.9709597311291547            1000.3401360544218            
2a1b4283                      36.618930948020065            38.42075931291124             9.458925479745059             0.9211506666047345            1000.3401360544218            
53089612                      36.70463217273918             37.32395277427234             9.464293166940326             0.9700892662694941            1000.3401360544218            
4638ce1e                      36.46211467828226             38.42075931291124             9.46439914451635              0.9709697590446986            1000.3401360544218            
2f674758                      36.163446281687406            37.420719961938666            9.505193390435434             0.9709697590446986            1000.3401360544218            
2e57cac1                      36.61713733019984             38.42075931291124             9.458897827541952             0.9679730876585996            1000.3401360544218            
608448cb                      37.515011170893565            38.42075931291124             9.464320819143431             0.9232668452435544            1000.3401360544218            
7c32ba81                      36.77963468075883             38.42075931291124             9.89740297064589              0.9804525929824419            1000.3401360544218            
28e5ae02                      36.70564302006232             38.42075931291124             9.607884016031996             0.9498651627446657            1000.3401360544218            
648454ac                      36.7077177743819              38.42075931291124             9.46407538287494              0.9211506666047345            1000.3401360544218            
6fce1974                      36.7879511783055              37.32395277427234             9.537854090415648             0.9467998562206504            1000.3401360544218            
5d97f4f0                      36.70528123445576             38.069591599979816            9.607884016031996             0.9720173249215351            1000.3401360544218            
6d69d09f                      36.70773149068051             38.42075931291124             9.455530677267467             0.9794046424474481            1000.3401360544218            
6cfb688f                      36.6137934274771              38.42075931291124             9.596211028788735             0.9709697590446986            1000.3401360544218            
244e506                       36.619693196946194            38.42075931291124             9.464320819143431             0.9218081804879203            1000.3401360544218            
149d3cb8                      37.611940085476306            38.42075931291124             9.89740297064589              0.9475393565306385            1000.3401360544218            
6475635                       36.618930948020065            38.42075931291124             9.458925479745059             0.9214037812005165            1000.3401360544218            
da356aa                       36.70463217273918             37.32395277427234             9.464293166940326             0.9709368719969095            1000.3401360544218            
3a9ca1d4                      37.151047811131654            38.40463038520115             9.505978107232451             0.9679730876585996            1000.3401360544218            
33c946a8                      36.163446281687406            37.43684888964875             9.458113110744932             0.9720837257647283            1000.3401360544218            
45580c6f                      36.16721122678396             38.42075931291124             9.464320819143431             0.9744285615645449            1000.3401360544218            
390307ef                      36.3845177567085              38.42075931291124             9.463668999674798             0.8943863166146327            1000.3401360544218            
732d1e2b                      36.7879511783055              37.32395277427234             9.537854090415648             0.9467998562206504            1000.3401360544218            
667cf071                      36.70528123445576             38.42075931291124             9.607884016031996             0.9720173249215351            1000.3401360544218            
113d72de                      36.616243683701846            38.42075931291124             9.46439914451635              0.9177474966797134            1000.3401360544218            
667a15a3                      36.62280233952796             38.42075931291124             9.458897827541952             0.9694317524298828            1000.3401360544218            
9fd9442                       36.70076078123129             38.42075931291124             9.523176136299059             0.9462870880552509            1000.3401360544218            
22ffc2d2                      37.611940085476306            38.42075931291124             9.553274555678671             0.979414670362992             1000.3401360544218            
73acece                       36.62081042384224             37.48517772768949             9.068218387813925             0.9795713610460202            1000.3401360544218            
5bc62997                      36.45631747236635             38.42075931291124             9.46439914451635              0.9700898941324163            1000.3401360544218            
60146b11                      36.61713733019984             37.40740302884741             9.458897827541952             0.9709811411698926            1000.3401360544218            
4a2c60e0                      37.157725634899286            38.42075931291124             9.60018480492472              0.9232668452435544            1000.3401360544218            
324afdb2                      36.77963468075883             38.42075931291124             9.72085806703859              0.9804525929824419            1000.3401360544218            
4422702c                      36.78816512840566             38.81405904201154             9.607884016031996             0.9649487920779043            1000.3401360544218            
d4b5b2e                       36.7050672843556              37.32395277427234             9.537854090415648             0.9467998562206504            1000.3401360544218            
650a92be                      36.70978692058                38.42075931291124             9.456299684137504             0.9789549879404718            1000.3401360544218            
72eac384                      36.61733475697584             39.06618621268671             9.595442021918698             0.9714194135516749            1000.3401360544218            
64b275da                      36.70463217273918             37.32395277427234             9.398644150854857             0.9709368719969095            1000.3401360544218            
3d533fed                      36.618930948020065            38.42075931291124             9.458969138604713             0.9214037812005165            1000.3401360544218            
cc937d1                       37.151047811131654            38.40463038520115             9.505978107232451             0.9679730876585996            1000.3401360544218            
5a63d8e9                      36.163446281687406            37.43684888964875             9.458113110744932             0.9251356520164185            1000.3401360544218            
26d6dd                        36.268943180148995            38.42075931291124             9.46366877049406              0.9743872057390061            1000.3401360544218            
