solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
5bd77c11                      221.31320914311524            10.22675837215126             0.12177671129986611           0.08091602114562196           4000                          0.07478414677794747           4000                          
46adc3b2                      257.110500083314              12.669535647970575            0.6961665598050727            8.161266628580444             4000                          2000.1347035441165            2000.130416192098             
4e277de8                      267.36929769657644            9.310923621229989             0.2932376230452318            0.09984118263078921           0.09984118263078921           1000.0998411826308            4000                          
3ad08b7b                      244.07004535286197            10.085438466250643            0.3406104727327887            1001.0621476790733            3000.285878716341             1000.4021021902506            2000.6802013123804            
266c0e53                      267.5891973333373             9.274413157706205             0.3873599708262675            0.09984118263078921           0.10456292748592348           1000.0954380880239            4000                          
6dbbcc00                      256.0564019072818             12.050320501867942            0.8785510386242781            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
26f18e81                      252.9002323163936             11.699265862165841            0.15497146371113163           12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
e4aed28                       257.1675187835239             12.778650843441334            0.6251041562942857            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
2d6b74a1                      267.46500426025233            9.284091946336188             0.3873599708262675            0.10963547847937781           0.09984118263078921           1000.0804869913705            4000                          
2f3eb717                      256.0564019072818             12.70082818824092             0.5147008560906678            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
6e2f2549                      227.0126539931511             12.447986075811654            0.5796133476550762            0.07775896183699017           4000                          0.08783976200343524           4000                          
7b98d495                      268.1232725798226             9.277270185475773             0.3873599708262675            0.2185494262640461            0.0688348449694738            1000.0714947551447            4000                          
735d0dc6                      226.75403602911513            8.97366110801254              0.39574836595971774           1000.1766834398145            3000.0912615180023            1000.1113184231211            2000.8397574780404            
151075bb                      227.28430925747278            8.060579216507268             0.9098841695667805            1000.0965479008411            4000                          1000.1112084308446            2001.062769279166             
540cd0af                      267.5891973333373             9.274413157706205             0.37629684501865146           0.09984118263078921           0.09984118263078921           1000.0998411826308            4000                          
3b0a27f4                      224.28750645418               11.35456993827308             0.4056739890948077            0.07775896183699017           4000                          0.08783976200343524           4000                          
78b696ab                      226.75403602911513            8.973260663505199             0.39574836595971774           1000.2132360294684            3000.08814075797              1000.1113184231211            2000.6802077898756            
7eb7a46                       227.28430925747278            8.26370758719231              0.8155854631488461            1000.1023763391081            4000                          1000.0954628967223            2001.0627704086457            
2fc698ce                      253.7588743653787             11.97950502156161             0.1496968394223921            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
5b4b6027                      245.00382579284235            8.262715262033158             0.8150755323961134            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
777fe14b                      257.11417595145537            12.769856316319316            0.727248376225746             12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
2f9230fa                      227.0126539931511             12.447986075811654            0.5796133476550762            0.12071989134244018           4000                          0.062202164374071126          4000                          
7ff1d7fd                      244.07004535286197            9.970560734549228             0.33953379660574534           1000.4122322500007            3000.6839026230396            4000                          2000.562151466091             
6de2f306                      227.28430925747278            8.26370758719231              0.8155854631488461            1000.1089576004573            4000                          1000.0619138691401            2000.6801948350085            
469c4cef                      252.9002323163936             11.699265862165841            0.1122018561919556            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
75d1522c                      257.13395004833404            12.786322624158597            0.6430232428470548            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
471e177d                      253.05942901817275            11.723831748898466            0.34661437476773976           12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
75e25d10                      267.5891973333373             9.274413157706205             0.41797792661276845           0.10456292748592348           0.09132516837621293           2000.0998411826308            4000                          
5b0c100b                      227.28430925747278            8.12380452759665              0.8520302304651459            1000.1250376363286            4000                          1000.1112520427266            2000.562151150077             
