solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          
cfded17                       37.81535812028792             89.60916187327742             5.728756963605679             0.7943982995966603            0.08189266027228675           
cf6eb84                       37.81535812028792             89.60777975575562             5.728756963605679             0.8029435458384145            0.08189266027228675           
5bf6b8e2                      37.81535812028792             89.60778875556026             5.728756963605679             0.7936784464966955            0.08189266027228675           
3d24507f                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
4f7ae116                      37.81535812028792             89.7360356657952              5.728777571504649             0.8092560750395392            0.08189266027228675           
4e2b3b44                      37.81535812028792             89.7360356657952              5.728777571504649             0.8095295993117205            0.08189266027228675           
29c947b                       37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
247bcc0a                      37.779525293271504            89.60915776116052             5.728756963605679             0.8029238857569743            0.08189266027228675           
65149c38                      37.81535812028792             89.60777975575562             5.728756963605679             0.8029435458384145            0.08189266027228675           
2159666e                      37.81535812028792             89.7360356657952              5.728777571504649             0.8095295993117205            0.08189266027228675           
35953a3                       37.81535812028792             89.73349956672557             5.728756963621318             0.8036391365313026            0.08189266027228675           
1a5d8244                      38.00827753296643             89.84196687913295             5.726193638048876             0.8440494884520894            0.08189266027228675           
20d8f43d                      37.81535812028792             89.60915418306985             5.728756963605679             0.8027959916350722            0.08189266027228675           
5d0903bb                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
159ca2c4                      37.81535812028792             89.7360356657952              5.728777571504649             0.8092545396127705            0.08189266027228675           
674abe57                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
a368bf4                       37.81535812028792             89.73585715487106             5.728756963211656             0.8053659854164932            0.08189266027228675           
70916681                      38.51749331058129             89.60912022977435             5.728756963605679             0.7980611245288607            0.08189266027228675           
33e490e3                      38.80580008984309             89.60914789087663             5.728756963605679             0.8030985135140783            0.08189266027228675           
2500c38a                      38.33234489279813             89.60779373815642             5.728756963605679             0.7942433319209966            0.08189266027228675           
11f83ef0                      37.81535812028792             89.6077839102517              5.728756963605679             0.7937020696865761            0.08189266027228675           
4f1833a4                      37.81535812028792             89.7360356657952              5.728777571504649             0.8092560750395392            0.08189266027228675           
13dd3010                      37.78039663481927             89.6091759092549              5.728756963605679             0.7912010149881016            0.08189266027228675           
1e71f1fd                      37.81535812028792             89.73538858164474             5.728777738196877             0.8116376529803503            0.08189266027228675           
6edbb686                      37.813408853116115            89.73349956672557             5.728756963621318             0.8036391365313026            0.08189266027228675           
2509ad0b                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
56f87ae4                      37.81535812028792             89.73585715487106             5.728777571504649             0.8063470335794214            0.08189266027228675           
6199ca58                      37.81535812028792             89.73585715487106             5.728777637438605             0.8168175241216253            0.08189266027228675           
2bb860ec                      37.81535812028792             89.6196040153991              5.728756963605679             0.8036634492712266            0.08189266027228675           
1a7bd694                      37.81535812028792             89.75758045888671             5.72875696350633              0.8194089733782849            0.08189266027228675           
2b01a710                      37.81535812028792             89.60915287347278             5.728756963605679             0.7913367226380208            0.08189266027228675           
53d9b714                      37.81535812028792             89.60776591172178             5.728756963605679             0.8029435458384145            0.08189266027228675           
47d27af7                      37.81535812028792             89.7360356657952              5.728777571504649             0.8095295993117205            0.08189266027228675           
4b88e320                      37.817351606605605            89.60792198420587             5.728756963605679             0.7912896061259438            0.08189266027228675           
265b6816                      37.77753180695381             89.60901968720633             5.728756963605679             0.8028987770606695            0.08189266027228675           
4f4379aa                      37.81535812028792             89.60915418306985             5.728756963605679             0.8027959916350722            0.08189266027228675           
15feaee1                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
499f9c4a                      37.81535812028792             89.6077839102517              5.728756963605679             0.791264497429639             0.08189266027228675           
4e406158                      38.15093935674576             89.6091759092549              5.728777937845129             0.7912010149881016            0.08189266027228675           
9ac585b                       37.81535812028792             89.6196040153991              5.728756963605679             0.8036634492712266            0.08189266027228675           
7d398225                      37.81535812028792             89.60915287347278             5.728756996279649             0.7909182530616249            0.08189266027228675           
7257f943                      37.70360669835747             89.56686317701627             5.7287768082182255            0.7871914482470133            0.08189266027228675           
caadcd9                       37.81535812028792             89.73585715487106             5.728777637438605             0.8051153486686049            0.08189266027228675           
7f7a8ed1                      38.01022680013823             89.73825114558568             5.726193638048876             0.8168041577181118            0.08189266027228675           
