solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          obj2                          obj3                          obj4                          
2481b141                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
42261561                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
5b803bb0                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
6d7d088a                      39.24574996572057             92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
1516f42f                      39.25121688453228             92.5787659195299              6.640008736150815             0.8863152048533622            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
62178f39                      38.98362794605593             93.05807190149143             6.430514630585399             0.8580252113065003            0.08151945566481182           0.08151945566481182           0.08151945566481182           1000.1004311104426            
334bbcc7                      38.68369341895701             91.3859356657319              6.053469396095834             0.8710399074954452            1000.0867499469279            1000.0867499469279            0.08674994692787973           1000.0964471076779            
605a44fe                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
f916b5c                       39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
2be66819                      41.466471101869374            93.05807190149143             6.204804050936755             0.6238896034413428            2000.529110968572             3000.086801638381             1000.2763404902279            0.2773792191770265            
2cee6747                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
34b4937d                      39.24577747489792             92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
3c2a0495                      38.970136529511514            93.05807190149143             6.430514630585399             0.8581295804089863            0.08151945566481182           0.08151945566481182           0.08151945566481182           1000.1004311104426            
3d9cf8bc                      39.2647083010767              92.5787659195299              6.640008736150815             0.8862108357508762            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
16705b36                      39.24574996572057             92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
6c036783                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
7fed9869                      38.98362794605593             93.05807190149143             6.430514630585399             0.8580252113065003            0.08151945566481182           0.08151945566481182           0.08151945566481182           1000.1004311104426            
ebc9179                       41.349880910326846            93.05807190149143             6.204804050936755             0.6238896034413428            2000.198995953163             3000.1089354018495            1000.1635277151468            0.5230516817324038            
38758493                      39.24577747489792             92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
145a4bcb                      39.251598026136314            92.5787659195299              6.640008736150815             0.8856487138614955            1000.0946249363113            1000.0946249363113            0.09462493631131919           1000.0959079740121            
2b791fc9                      25.47863390003934             83.24456524835978             6.56887373215106              0.8080213011713355            0.058586583425584135          0.4019938517990129            0.058586583425584135          2000.1984804126628            
7a6ad4a7                      38.8201572162411              91.80192783675923             5.963298379272891             0.9615157746505353            1000.0867465579468            1000.0867465579468            0.08674655794679652           1000.0964599307429            
