solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          obj2                          obj3                          obj4                          
578a70ee                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
4f7c18b4                      29.973559899694582            88.34565049301023             9.012728058862429             0.887195375563712             0.2897639438031802            1000.3334457045357            0.3212374580865416            2000.0825505798364            
b854c7                        29.95963450692928             88.34565049301023             9.012728058862429             0.887195375563712             0.2897639438031802            1000.3334457045357            0.3212374580865416            2000.0825505798364            
5937c39                       28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
787cf6cb                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
70ec7bf9                      29.95963450692928             88.34565049301023             9.012728058862429             0.887195375563712             0.2897639438031802            1000.3334457045357            0.3212374580865416            2000.0825505798364            
5592e12a                      30.473598435595374            82.374303441407               6.608464406769158             0.8937918948030317            2000.2638722316385            3000.400396028893             2000.0993697730985            1000.2454396191944            
6112cc57                      29.966098731536515            88.67486845720394             8.238167263296624             0.8563339068791737            1000.0970771241753            1000.097262484242             0.09726248424203583           4000                          
33d6a2fa                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
3ac5bb6                       29.826609933464262            88.6700608145164              8.239456156659504             0.855625910020223             1000.0970771241753            1000.097262484242             0.09726248424203583           4000                          
5e83e0dc                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
67af9c70                      29.95963450692928             88.34565049301023             9.012728058862429             0.887195375563712             0.2897639438031802            1000.3334457045357            0.3212374580865416            2000.0825505798364            
2d3a8727                      30.473598435595374            82.374303441407               6.608464406769158             0.8937918948030317            2000.2638722316385            3000.400396028893             2000.0993697730985            1000.2454396191944            
32291a8d                      29.966098731536515            88.67486845720394             8.238167263296624             0.8563339068791737            1000.0970771241753            1000.097262484242             0.09726248424203583           4000                          
7aadc506                      36.954198671870024            87.6490511610582              5.975656256226543             0.7491529009602023            3000.130160927354             4000                          1000.0972251554151            1000.0954238109681            
5b6d6231                      28.892885053781217            92.8454990001393              6.377691584682367             0.8813794108031501            0.2671336262557574            4000                          0.2671336262557574            2000.1605937261882            
6e51706                       28.943649077280398            85.0063022082026              6.390451076334683             0.7018431845629258            3000.0754448650114            4000                          0.09388083666769996           4000                          
3ba602a9                      29.368614988937537            78.53835924949921             6.2241951756296965            0.7929023785514895            0.14842983499055248           2000.2305921265024            2000.1515999599148            2000.0932016423187            
43227365                      30.117754726728467            87.41195471916936             5.468665340714572             0.8868641915473087            0.14745133496465704           4000                          0.14745133496465704           2000.4309585359501            
10724437                      28.7236729612753              38.94223054137264             6.233434483829402             0.8782600513484107            0.1898425142438838            4000                          1000.1898425142439            2000.1180977615631            
4d1e624c                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
532a6d99                      30.415021234537633            77.88116668144765             6.6041312589479               0.8933883712029071            2000.4703240528486            4000                          1001.1342136758346            1000.572761002924             
6097b9bf                      28.895272024610545            87.08612956572821             6.259409284850261             0.8562781840863393            0.44218509377488996           0.8787699491175551            1000.3567732351818            2000.0632945113894            
f80181f                       28.892885053781217            92.8454990001393              6.377788395937026             0.8846246832721572            0.24574261908073056           3000.4777420494443            0.24574261908073056           2000.178496077829             
2ad9ef24                      36.79684299409197             87.6490511610582              5.975559444971884             0.7491529009602023            3000.130160927354             4000                          1000.0972251554151            1000.0954238109681            
44e4dfb3                      29.96008891167187             88.54565453919811             9.012728058862429             0.887195375563712             1.0970780980967856            1001.0970780980967            1.0970780980967856            2000.0637849364873            
88dc478                       29.856115182695888            88.34565049301023             8.088836401590727             0.887195375563712             1000.0970771241753            1000.097262484242             0.09726248424203583           4000                          
4563ac5a                      28.892885053781217            85.11854638694203             6.286287699215922             0.8813794108031501            0.09934834348718963           0.09934834348718963           0.09934834348718963           2000.8127672447713            
4b372e89                      29.95963450692928             88.34565049301023             9.012728058862429             0.8867793617543136            0.2897639438031802            1000.3334457045357            0.3212374580865416            2000.0825505798364            
373d562f                      30.473598435595374            87.31530458985223             8.947253754011204             0.8933883712029071            0.17627227156083075           0.17627227156083075           0.17627227156083075           2000.231461228624             
50a36605                      38.26206371135933             87.08386920142382             5.534068539479559             0.737192730143633             1000.8614390498007            1000.8614390498007            0.8614390498006544            1000.7685047410846            
41ae8bb3                      28.894287130933623            86.17868127728684             6.633448969692257             0.8195147598570918            0.2934909383631861            0.3592440035123749            0.3100110224693928            2000.112677324104             
