solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          obj2                          obj3                          obj4                          
4b45bad0                      37.07744172171703             92.1058429700718              5.613336432544856             0.7380052495557966            22.2637393773866              1000.8211785261922            22.2637393773866              2000.8213686414801            
5bd5f019                      31.259892001570964            92.45565004731901             9.776324002265579             0.5079820961600365            3.135579624248582             2030.596312821586             3.135579624248582             1117.2922428296893            
54495650                      31.259892001570964            92.45565004731901             9.776324002265579             0.5079820961600365            3.135579624248582             2030.596312821586             3.135579624248582             1117.2922428296893            
266ecce9                      28.882346356111196            90.56785546200112             5.4479514229533414            0.6344818543631214            1018.43376136071              1018.43376136071              1018.43376136071              18.433761360710086            
c9d95f9                       37.06721266981473             92.1058429700718              5.613336432544856             0.738209184929407             21.794183231340828            1000.8214574414787            21.794183231340828            2000.8215983732748            
586710a3                      36.84067930163366             88.50727709209437             5.168357200253004             0.5969183865686541            0.8809068673037732            1000.833779790252             0.8809068673037732            2000.8375045177538            
54ac3057                      28.878485578788016            93.11407221342064             5.700867627858229             0.6149864555802337            1.0370010423427967            1.0370010423427967            1.0370010423427967            2001.0848590461255            
34d9df84                      37.61879120896551             87.17586085049112             5.512707056925347             0.7471368823782337            19.40302271278731             1027.9192588116935            27.91925881169341             1027.2075451666608            
4518c128                      37.07744172171703             92.05903203973315             5.613336432544856             0.7380120464399036            19.360755862126652            1000.82741069196              19.360755862126652            2000.8266070370285            
acad7ae                       31.259892001570964            91.19899783149131             9.98681726363538              0.5139834987500442            0.6182048266318927            2106.6918648898873            0.5854158428208664            4000                          
38479735                      39.03488914892584             88.20208858585637             5.134054331963268             0.5907287579058933            0.8661190196693299            3019.6761611364445            0.8661190196693299            2000.864682236555             
ca30680                       31.259892001570964            92.45565004731901             9.776324002265579             0.5079820961600365            3.135579624248582             2030.596312821586             3.135579624248582             1117.2922428296893            
12c9eb05                      37.82370653221557             87.15249164596587             5.50295081174112              0.7341931486047371            1000.6530188855437            1000.6530188855437            0.6530188855437434            1000.6401179744181            
4453250c                      36.84067930163366             88.55089578154588             5.168357200253004             0.5969183865686541            0.9150695961075347            1000.8304502248432            12.099083721902941            2000.835087376404             
32ee1c65                      28.878485578788016            93.22785491502673             5.7046836032432               0.6074037054523659            0.9350559545496342            0.9350559545496342            0.9350559545496342            2001.5845936339288            
e2c5cc8                       31.259892001570964            92.45565004731901             9.776324002265579             0.5079820961600365            3.135579624248582             2030.596312821586             3.135579624248582             1117.2922428296893            
4f9d67d3                      38.623835054353556            87.17586085049112             5.512707056925347             0.6178968146308609            0.6537983660198307            0.6537983660198307            0.6537983660198307            4000                          
292966c5                      31.259892001570964            91.19899783149131             9.987337648355144             0.5139834987500442            0.6182944382325433            2108.2315496865326            0.5853707581431037            4000                          
256d4022                      37.07744172171703             92.05903203973315             5.584458111540683             0.7380120464399036            19.77890149825503             1000.8230032661144            19.77890149825503             2000.8251300461593            
a88c901                       36.67481916466933             88.25853953570298             5.019747431633317             0.6002073351801337            2.1090360569438147            3002.2211640918063            2.1090360569438147            1003.9995294927442            
4e493614                      37.17072992922665             88.20208858585637             5.137444237411146             0.5981156410678349            0.7956528320248997            3041.502953156296             0.7956528320248997            2000.7955192712243            
