solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
afa0cbb                       248.0429843757635             13.588714095631694            0.8753637208633851            1000.5102040816327            4000                          1000.5102040816327            4000                          
387d50d7                      244.03270097361906            11.48095041696163             0.8465213136021357            1000.5102040816327            4000                          1000.5102040816327            4000                          
143a60e3                      248.08225649307715            13.572871879314498            0.8753637208633851            1000.5102040816327            4000                          1000.5102040816327            4000                          
5cb5b181                      245.4440810194826             13.010691097010534            0.8444079667894984            1000.5102040816327            4000                          1000.5102040816327            4000                          
335c328e                      237.70735580455096            12.999166004522259            0.39939766863032533           3000.3401360544217            4000                          1000.3401360544218            4000                          
27ecba1f                      248.0429843757635             13.843370852996225            0.8753637208633851            1000.5102040816327            4000                          1000.5102040816327            4000                          
67852c0c                      245.46695260524248            13.03686357032717             0.8444079667894984            1000.5102040816327            4000                          1000.5102040816327            4000                          
4bf80dbf                      248.05938490731725            13.546699405975195            0.8753637208633851            1000.5102040816327            4000                          1000.5102040816327            4000                          
301aabc9                      237.70735580455096            12.999166004522259            0.39464097281890514           3000.3401360544217            4000                          1000.3401360544218            4000                          
3b02be48                      244.0679084044637             12.334905683157121            0.3218205550162289            1000.5102040816327            4000                          1000.5102040816327            4000                          
77215920                      248.0429843757635             13.588714095631694            0.8463980024276403            1000.5102040816327            4000                          1000.5102040816327            4000                          
529edce5                      244.0679084044637             12.769653990908546            0.3218205550162289            0.5102040816326531            4000                          3000.5102040816328            4000                          
34247913                      248.03942168276856            13.609632665652274            0.9453746875435454            1000.5102040816327            4000                          1000.5102040816327            4000                          
4351a46d                      243.33600809765284            12.09072731325821             0.886398435879714             1000.5102040816327            4000                          1000.5102040816327            4000                          
3a9ef7d2                      239.42618241625098            11.436610827937946            0.08674111712435816           1000.5102040816327            4000                          1000.5102040816327            4000                          
5add78d3                      237.63555930698342            13.074157262236383            0.34767222521360275           3000.3401360544217            4000                          1000.3401360544218            4000                          
