solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
4aa418b1                      256.8141755493076             13.176292413373384            0.4523748264671935            2006.934658901748             4000                          2000.2387244259776            2000.2324762011096            
5f849bea                      236.7170264295798             12.88445191334656             0.49428716329458394           4.203203275374265             4000                          4.203203275374265             4000                          
70ff3163                      256.8141754788163             13.176292413373384            0.4523748264671935            2006.934658901748             4000                          2000.2387244259776            2000.2324762011096            
54c5d1f9                      257.6828834412905             13.334072224075491            0.4472789239532442            2007.166685985227             4000                          2000.233112485627             2000.2259031988235            
2b906abd                      256.8141755493076             13.176292413373384            0.4523748264671935            2006.934658901748             4000                          2000.2387244259776            2000.2324762011096            
3b0b042a                      236.7170264295798             12.88445191334656             0.49428716329458394           4.203203275374265             4000                          4.203203275374265             4000                          
821a955                       256.81415663024154            13.176292413373384            0.4523748264671935            2006.9346490932794            4000                          2000.238724615693             2000.232476495463             
300db6a8                      256.6680393112092             13.085930417287498            0.49357648789605035           2006.9051922891356            4000                          2000.2390448406643            2000.2330251300996            
76d76c5f                      256.8141755493076             13.176292413373384            0.4574130377616615            2006.9237477314728            4000                          2000.2387806118786            2000.2325786531167            
2780b9aa                      238.1450029965723             13.085930417287498            0.4942959525877076            3734.6429568654444            3046.5884907038917            200.67469942667898            4000                          
30cf2914                      256.8141568810982             13.177449505811154            0.4523748264671935            2006.932918517432             4000                          2000.2387450984895            2000.23250920088              
1a6478b2                      256.83034910242736            13.16982253293455             0.45947538674450067           2006.9372841562054            4000                          2000.2385267346895            2000.232186273306             
58812e8a                      256.8141755493076             13.080221731894039            0.4946047881150991            2006.987263298195             4000                          2000.237508414617             2000.2306428846985            
482d72df                      258.58264758335076            13.609733757693759            0.4520342267116807            2007.2118578413967            4000                          2000.2292691745056            2000.2223526430728            
3a360945                      256.81417592597666            13.177449505811154            0.4523748264671935            2006.932928319963             4000                          2000.2387449085547            2000.2325089062224            
78191f58                      256.66677599006226            13.085930417287498            0.49357648789605035           2006.9045466299924            4000                          2000.2390576784364            2000.233045064284             
302cf45a                      258.61277853220327            13.365331710227181            0.4797936728424448            2007.5786555942855            4000                          2000.22644880503              2000.2198972339115            
63c58ddb                      256.6680393112092             13.085302018975344            0.49357648789605035           2006.9061226777517            4000                          2000.2390333947944            2000.2330069382017            
3508c0ad                      256.66677599006226            13.085930417287498            0.49357648789605035           2006.9045466299924            4000                          2000.2390576784364            2000.233045064284             
3161dbec                      256.6531196385026             13.064224511471721            0.504030310552301             2006.9072675425934            4000                          2000.2389242850666            2000.2328525038308            
48280f3                       258.61277853220327            13.405051618453504            0.47550024149969655           2007.5192307452096            4000                          2000.2268066208565            2000.2202040975048            
2ffb787b                      256.92959981564735            13.181985815495178            0.452503937729256             2006.9858954203723            4000                          2000.237690861126             2000.2308776692819            
473788a8                      269.97762303337043            8.05605838368682              0.016330019382390593          0.3307421358281081            0.3307421358281081            1000.3307421358281            4000                          
22199f57                      256.66677599006226            13.085930417287498            0.49357648789605035           2006.9045466299924            4000                          2000.2390576784364            2000.233045064284             
2f10a8f                       257.6046911300427             13.280971656432603            0.5182044774593805            2007.045326594753             4000                          2000.2335240997356            2000.226221904374             
3e0c3421                      259.0112859258225             13.48418088058276             0.4847354870433666            2007.5992041058146            4000                          2000.2247906014686            2000.218357877841             
5db5ff25                      258.0860803830178             13.180846702161416            0.5392706516402451            2007.4320231883335            4000                          2000.2283700452638            2000.2216215113713            
2de79a7f                      256.8550948680029             13.176292413373384            0.452738064332776             2006.9550673075034            4000                          2000.2383225357198            2000.2318537108022            
6621ea2e                      258.2684536982473             13.321639063154063            0.5327100846316306            2007.315643627473             4000                          2000.2285260024523            2000.221711284621             
26fbce03                      258.0608628343655             13.467098439009732            0.44210809486710406           2007.1745458888831            4000                          2000.231681514458             2000.224577539845             
