solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
24110fa7                      232.67210182320176            8.441482289131265             0.34063066802614694           4000                          
61bd5308                      263.8694109961692             13.57241960594704             0.3667861672345347            4000                          
1f184a14                      235.75595993431352            11.10751788867795             0.2732577009911812            4000                          
47373bcd                      245.03708543042615            8.709592567874749             0.03031566918295503           4000                          
64accba4                      234.6819427022268             10.41510916651337             0.22896685333262978           4000                          
2eca05b3                      256.6407042352737             9.365277524789581             0.4884027074357362            4000                          
a40b9a9                       246.6494672577147             8.771344553718887             0.5740727081527854            4000                          
3e1cc5eb                      237.5529156793276             12.751920165888372            0.5305434455437219            4000                          
5f9b63fe                      258.7078381404189             12.585734298898618            0.5298950426409917            4000                          
342787ed                      269.49567904294736            9.72144483491668              0.77594841320012              4000                          
6bd2af50                      261.0675659080761             8.713511693607131             0.9805663793485992            4000                          
719262f2                      235.4471734640369             8.931574284372939             0.18993965222162978           4000                          
1e2ddcbf                      230.5469897282681             13.225707170663414            0.016377277411235514          4000                          
148e3190                      255.66158580028068            12.172918307577923            0.6853775874271189            4000                          
26df2968                      223.93461264297312            11.291576729433775            0.3078464845348152            4000                          
66cb84ff                      259.9626982528958             13.620464937791143            0.4899771624197615            4000                          
59591021                      230.772541224289              10.98907570189222             0.11432497335395586           4000                          
3f880c31                      228.85087262610392            10.171690421368215            0.6640811319722503            4000                          
10327b35                      254.24381283631126            8.803372373656407             0.1565445296015907            4000                          
da3a3eb                       247.4240979321438             9.282795568024403             0.7133072912311519            4000                          
1abec1df                      238.69707574227752            12.812730565372263            0.8901428933556342            4000                          
63e52353                      256.6122895068804             12.148558769671064            0.5012017925179904            4000                          
3383d5cd                      252.68040784168596            11.757592653141167            0.9937515719841542            4000                          
5d39dcb0                      237.05891150227103            13.05520516666525             0.020214669704487154          4000                          
888c684                       248.09023533571786            8.785695774507955             0.3895083428389834            4000                          
572bc059                      255.79767850461167            11.1660112143163              0.21344218038247587           4000                          
60a5cbf2                      263.6733916784973             9.388188939876086             0.5265193803569399            4000                          
70d40ba8                      243.15107945440909            12.803832886791373            0.1900051670211408            4000                          
7d1f8c57                      235.24585335771982            8.394827096016895             0.3313837006300453            4000                          
771022e5                      222.85164302798484            8.932338982562815             0.3758812412496848            4000                          
27796033                      234.80026360528367            13.667520550518724            0.4388192555253674            4000                          
33ce866a                      257.9302505210191             12.498692830512589            0.46858056926942093           4000                          
1080dc57                      226.44909519917084            10.88917088311286             0.5059865000882459            4000                          
2f0bad46                      266.44579845102476            9.606235616363282             0.39422821000784447           4000                          
36ac2ec8                      222.76812536514635            10.438438475589017            0.45445240233076734           4000                          
15702c34                      237.5086203953256             8.189113886650782             0.7222431167270055            4000                          
6408e6dd                      220.5366404085247             8.401711563580626             0.913917950169153             4000                          
6de53c24                      249.48118246013098            9.545755047872715             0.39560799071457164           4000                          
546f6c79                      268.6808007679574             12.213214103068243            0.42375746363080424           4000                          
3e5fe320                      258.7727079179546             11.369857066938742            0.950311206154384             4000                          
5c5f6ea0                      223.07304437438697            13.926228707432054            0.7158774381858283            4000                          
3a98a89                       241.6719362321756             10.942602774630963            0.1893851721214842            4000                          
7db7d8ea                      255.9754499973063             10.677460359846812            0.7110619223501559            4000                          
58a68ba5                      250.42069286439366            12.095879063954694            0.1554173668778338            4000                          
71398251                      241.68400129982842            9.268463942333472             0.4383670512029526            4000                          
493f9c40                      232.80025663490474            10.132353758800612            0.1176987210362258            4000                          
53b02f4d                      222.27349080612967            10.989926216343072            0.5826763194523703            4000                          
5a719371                      246.3066191494829             13.834574938562842            0.6103984414991669            4000                          
50022293                      227.29228242940707            10.674783293616208            0.6005168041627201            4000                          
7fcc2f73                      260.29711841597447            13.283291458129101            0.5772924651170817            4000                          
