solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
149f809d                      18.884256487194175            215.80183088538425            8.13183765382389              0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
2668100e                      20.919122524081285            215.80183088538425            8.72859762032793              0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
7f087417                      18.809011114664845            215.7898063895231             8.179701393845038             0.6301407551219946            0.5102040816326531            4000                          0.5102040816326531            4000                          
754d6f87                      18.884256487194175            215.95694627216733            8.13183765382389              0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
727af194                      20.78967785960656             215.77481510963918            8.745858172233005             0.8981682649946716            0.5102040816326531            4000                          0.5102040816326531            4000                          
176690aa                      18.884256487194175            215.95694627216733            8.13183765382389              0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
249612c7                      18.884256487194175            215.80288424510337            7.868747615592363             0.9239074104489607            0.5102040816326531            4000                          0.5102040816326531            4000                          
10ae8ce1                      21.152020697431265            215.7910110198565             8.72859762032793              0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
4104320a                      20.773269747496492            215.76853221143563            8.745858172233005             0.8624387371960401            0.5102040816326531            4000                          0.5102040816326531            4000                          
3613a530                      20.737720776415358            215.95694627216733            8.821682256463765             0.8199016823851226            0.5102040816326531            4000                          0.5102040816326531            4000                          
176d21b6                      18.884256487194175            215.82740503189902            8.13183765382389              0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
7880887d                      21.152020697431265            215.7683613190823             8.72859762032793              0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
5e94e327                      20.773269747496492            215.79148490880652            8.745858172233005             0.8624387371960401            0.5102040816326531            4000                          0.5102040816326531            4000                          
5ca598db                      21.117099397421573            215.76960772693843            8.72859762032793              0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
3a6b225b                      18.899430396142066            215.95694627216733            8.118646624340395             0.602118256781397             0.5102040816326531            4000                          0.5102040816326531            4000                          
7a6e435d                      18.884256487194175            215.80288424510337            7.868747615592363             0.8488203024278325            0.5102040816326531            4000                          0.5102040816326531            4000                          
5d410f97                      21.14858824572754             215.76853221143563            8.74527419885208              0.8624387371960401            0.5102040816326531            4000                          0.5102040816326531            4000                          
46b84f0d                      20.776702199200212            215.7910110198565             8.729181593708855             0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
4768ec11                      18.79601418052532             215.84063195962926            7.857068079143138             0.8827625237892979            0.5102040816326531            4000                          0.5102040816326531            4000                          
6701d2ec                      20.78967785960656             215.7778482954864             8.745858172233005             0.8638002013521849            0.5102040816326531            4000                          0.5102040816326531            4000                          
3a7b3a5a                      18.851751087629044            215.95694627216733            8.13183765382389              0.602807257867926             0.5102040816326531            4000                          0.5102040816326531            4000                          
4f3d75ca                      20.773269747496492            215.76853221143563            8.745858172233005             0.8588551355440971            0.5102040816326531            4000                          0.5102040816326531            4000                          
7a993077                      20.737720776415358            215.82325492374804            8.821682256463765             0.8186807999456345            0.5102040816326531            4000                          0.5102040816326531            4000                          
6c25ed84                      21.659449186591758            215.7683613190823             8.723426438166292             0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
7f3d8ba4                      18.884892227775687            215.8031954335916             8.137008835985526             0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
426c0ce0                      18.909913549338143            215.83654628400927            7.870259108626634             0.8840785255897577            0.5102040816326531            4000                          0.5102040816326531            4000                          
31355653                      20.781162612098605            215.76109134461942            8.750737186581013             0.9288938920731199            0.5102040816326531            4000                          0.5102040816326531            4000                          
57b7673c                      20.773301372116926            216.9134926360241             7.927501576696632             0.40938556175479945           0.5102040816326531            4000                          0.5102040816326531            4000                          
54d7e036                      18.897547859319367            215.9573767140793             7.857068079143138             0.8749430415984185            0.5102040816326531            4000                          0.5102040816326531            4000                          
e452a44                       21.152020697431265            215.9213288318364             8.727914125050788             0.9096466135596762            0.5102040816326531            4000                          0.5102040816326531            4000                          
63ef95f2                      20.74690737423421             215.95694627216733            8.803945053375372             0.8199016823851226            0.5102040816326531            4000                          0.5102040816326531            4000                          
8748606                       21.152020697431265            215.7683613190823             8.750362231849362             0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
7ccbf056                      18.884256487194175            215.82740503189902            8.242915253279213             0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
3967684                       20.773269747496492            215.79129526893212            8.57303912302109              0.9225707986617405            0.5102040816326531            4000                          0.5102040816326531            4000                          
1e37d77b                      20.74365841258942             215.76960772693843            8.569765170041636             0.9263149502078064            0.5102040816326531            4000                          0.5102040816326531            4000                          
40e7e61c                      18.938495056879326            215.95461493791538            7.849042931031468             0.8949005520086857            0.5102040816326531            4000                          0.5102040816326531            4000                          
61a5e33                       18.884256487194175            215.95694627216733            8.024594875792232             0.8818097671930203            0.5102040816326531            4000                          0.5102040816326531            4000                          
5260fbcf                      18.884256487194175            215.95699659384465            8.13183765382389              0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
15713731                      21.152020697431265            215.7910110198565             8.745820809685002             0.88968955679944              0.5102040816326531            4000                          0.5102040816326531            4000                          
db9303                        21.117099397421573            215.95210151347032            8.71212838564345              0.931521154901489             0.5102040816326531            4000                          0.5102040816326531            4000                          
40fa8524                      18.899430396142066            215.95694627216733            8.113854301606528             0.6165191814002792            0.5102040816326531            4000                          0.5102040816326531            4000                          
b16995c                       21.147989598966653            215.80202002987224            8.74527419885208              0.8624387371960401            0.5102040816326531            4000                          0.5102040816326531            4000                          
36b4c2c4                      20.693817387493766            215.95694627216733            8.756573222819354             0.5909533963740627            0.5102040816326531            4000                          0.5102040816326531            4000                          
2b7cf037                      20.773269747496492            215.76853221143563            8.745858172233005             0.8588551355440971            0.5102040816326531            4000                          0.5102040816326531            4000                          
2eac904e                      20.737720776415358            215.82325492374804            8.507320399564875             0.8577814198486428            0.5102040816326531            4000                          0.5102040816326531            4000                          
1302c2da                      21.16259262638492             215.86733168927225            7.870259108626634             0.9247981423963731            1000.5102040816327            3000.5102040816328            2000.5102040816328            4000                          
69320001                      19.001590630967726            215.8404990248585             7.9524506617868935            0.8586692193633938            0.5102040816326531            4000                          0.5102040816326531            4000                          
17a019e0                      19.142566673071084            215.84872146591223            7.857068079143138             0.8749430415984185            0.5102040816326531            4000                          0.5102040816326531            4000                          
53fb68b6                      20.89887181257295             215.80183088538425            8.791962817067352             0.9082679971641422            0.5102040816326531            4000                          0.5102040816326531            4000                          
f08433e                       18.90450719870251             215.80183088538425            8.140317640753393             0.602470299203285             0.5102040816326531            4000                          0.5102040816326531            4000                          
