solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj                           fit_pena_a_max                fit_pena_curv_rate            fit_pena_max_latg             fit_pena_spd                  
730ddee8                      240.3007725565615             10.441229588850428            0.7814809225550063            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
1e0d0964                      242.39575584756835            13.75454305635128             0.7940344824361772            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
56be17fa                      240.3007725565615             10.441229588850428            0.7814809225550063            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
1516dff4                      243.96237961359657            12.51788048508773             0.7449171547535662            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5b46d768                      243.96237961359657            12.51788048508773             0.7449171547535662            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
19e00484                      246.9630283873166             12.866543178875801            0.5322508265654893            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
297c6396                      243.96237961359657            12.474647259993146            0.23577834650102913           2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
48fc7908                      240.3007725565615             10.441229588850428            0.7814809225550063            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5ab4deae                      248.38587096796087            13.193013080482345            0.7237847687395299            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
3080217e                      240.51139087246617            10.445788659283002            0.8277722418509719            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
475e29c8                      240.3007725565615             10.521652457147505            0.756894412077276             2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
4a844557                      240.3007725565615             10.402784895079902            0.8288814901399579            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
4cfee9e5                      243.96237961359657            12.51788048508773             0.7655033261718268            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
349b661e                      248.3242613173995             13.15685636150009             0.7362896970182395            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
