solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
7270d98                       39.375505960107716            216.01685294090728            4.585151387640881             0.7103862652031377            4000                          
1da13291                      32.35037099669688             213.54289940606887            6.842329698807836             0.8740259451414693            4000                          
28b9923e                      30.710605667989366            216.097090322873              7.393566788916891             0.9826441954948042            4000                          
30b474a                       44.67686038630912             215.36417648423313            4.675706023063913             0.5165552647593563            4000                          
3a0e213b                      29.260804373243296            214.3180470751165             5.57568889880218              0.5602665012043706            4000                          
5af01ded                      32.581987861987926            214.43019977394377            4.154363579847727             0.3551131551667255            4000                          
4c07eb03                      27.67593760859092             212.72192893545306            6.936350050618604             0.6495082562777115            4000                          
1f3f03e4                      25.8610162983162              213.48064342642346            7.191644527162039             0.46623092356177864           4000                          
5d29ff0c                      31.33330035904741             215.63521327411664            7.494274429270176             0.4608030083581949            4000                          
57bc6f27                      30.154952088497208            215.49896008032928            8.23147347577109              0.5838621665262508            4000                          
54e0a8f2                      43.95461614175325             214.53565103563233            5.7005178964482095            0.90336512802948              4000                          
69f19df7                      37.66067247196915             213.0283543814282             5.233863247082787             0.5406641534096103            4000                          
32d3cd82                      36.09297493153028             214.15731157404548            4.359398760821655             0.20402707609408743           4000                          
7602a933                      37.104573988561384            216.7499184382987             7.364164249594371             0.09380124049507887           4000                          
3f859d85                      44.819408026692784            215.2832891750547             7.62011175966293              0.7825236385852348            4000                          
94a1f93                       40.96020608640465             214.94351202886716            7.2082287298588446            0.7836305517639462            4000                          
665cfd3d                      30.3028151753102              212.67558635158483            6.742571746681361             0.9140218830025382            4000                          
64379397                      37.92892565351534             212.19416486857156            7.848496306277755             0.22858690948370908           4000                          
352519bf                      46.178650888420165            216.86760657785715            6.489601305658468             0.25889966645048934           4000                          
5ec80e0c                      23.02766618042117             214.23648017908113            5.2656419434786805            0.5236439314797351            4000                          
68918cb                       26.030587249843336            214.6825383839641             8.91889818509989              0.7949288612203931            4000                          
75f0c656                      41.983047012552284            214.42531943998225            5.589222139557611             0.4025084832233221            4000                          
2d602983                      20.381034199909504            213.5710506831602             8.220758607689897             0.07370396296077597           4000                          
b54a796                       40.76308436565837             214.27060690389612            6.767224941382842             0.8796821541811018            4000                          
4b1a08df                      31.771373448097716            216.12764054756335            7.35269473265166              0.8906991982344458            4000                          
54911a64                      29.203066235035536            213.98260194859483            8.469405620198826             0.4473615836666982            4000                          
1d553b9                       22.676015805197217            216.97187204429736            5.906664664900616             0.266238841802273             4000                          
44c4c1                        49.179649633816375            215.6257307729194             4.177551102962192             0.9878030194739537            4000                          
4ebb9ca6                      16.200753720087572            214.26196873402398            7.414511182124386             0.4910318739434393            4000                          
1080dc57                      20.391990645428834            213.58374290936612            9.436179616571447             0.09360248477705846           4000                          
5dff92bf                      39.69928836746713             215.11390789991123            6.865489364585802             0.3669540768049273            4000                          
febb9fd                       32.40618048589891             214.72794009361644            9.544374283933521             0.1871000931671758            4000                          
3e9cad2d                      45.688941442087255            212.08370136919956            9.043095119899691             0.8149210505236767            4000                          
5f1a0ddb                      29.005864446421892            216.18867328426214            8.802462472694545             0.2537718223030223            4000                          
60d40699                      33.96723466437733             214.69392816850626            8.374955022425368             0.8675877336366967            4000                          
3af5ef52                      37.249588848262846            215.75898008610073            7.3459758059715865            0.25927611909192483           4000                          
4d1d1332                      31.628555676156264            216.4927984482432             9.819214848880442             0.7070311092725281            4000                          
68a2248                       42.309088756157095            216.04364533719988            9.84032711027967              0.035311386458036775          4000                          
141fbad3                      16.430128613970655            214.38403043983135            9.810865018795994             0.6575717243602871            4000                          
b5073f2                       17.912742365282824            214.71696480733343            9.809642922781428             0.6694409568226538            4000                          
65d7c706                      17.70650517028156             213.21582096142205            7.791440187308309             0.2938908896142002            4000                          
7ffe7206                      35.9684092410719              214.5024942836997             8.873189665896577             0.6840413862864771            4000                          
2669e8c1                      42.7818004277575              214.86719291218836            6.345529366064389             0.07459943339902153           4000                          
2a4b0950                      37.68986398456353             212.73806380526088            5.662828401009372             0.5395307118916643            4000                          
48112d0b                      47.301057366475064            216.63934032744208            4.694938549188947             0.24703267731687184           4000                          
414a380a                      22.87476788368533             215.45485876513237            7.98212699531584              0.334099672490504             4000                          
634eb6b8                      32.35037099669688             213.57684507183876            7.301382598823314             0.8745835910202003            4000                          
1dcdaf24                      39.375505960107716            216.14408943377032            4.5349214753358895            0.7098286193163073            4000                          
42e8000c                      48.00109964376218             215.3757902656328             4.684668023651334             0.5165552647593563            4000                          
2825a702                      30.235438001933534            216.08547654147324            7.393566788916891             0.9826441954948042            4000                          
