solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
1968f390                      43.75099400603264             216.090256185539              7.789605973809528             0.43504574953222414           3000.266126677973             2000.0720870505922            2000.0607769802082            2000.0611942785551            
eb6019a                       28.353988854336734            216.2820285430602             7.673987586375935             0.23254168162047106           1000.9068871732599            4000                          1000.2571238921055            2000.3424026669059            
4f103a6a                      23.05952551126405             216.94907715302975            8.930331360475993             0.20218984093620773           0.06959608658421293           4000                          0.07288415122470156           4000                          
7df0dd9                       29.035716417253884            213.31966882094986            8.038910229180972             0.30622642570588143           2000.4634231655707            1000.1256188297601            2000.1145848921653            2000.7347959692033            
5e4404f1                      47.07440375992432             216.09143963297532            8.931257880055469             0.7136279092789244            1000.1889535844967            3000.1771465063607            4000                          2000.0689488981793            
161e215a                      23.05952551126405             216.9492005585941             9.780032039207976             0.09687321650906167           1000.0619234731142            3000.057337062689             2000.0559012426288            4000                          
486e51cc                      27.35693218681819             213.4473973466089             8.566808882983482             0.812949932092294             1000.2473516063508            3000.4362444068015            1000.1117439979997            2002.7206072395359            
23bbfb28                      27.35693218681819             213.4473973466089             8.566808882983482             0.812949932092294             2002.719094736658             3000.1664499488334            1000.0522385471164            2000.6802040884347            
3c58e4ba                      28.368274063233944            216.75608396129218            7.673987586375935             0.29793970538608483           1000.4215999126445            3000.1174962878986            2001.4038338702999            2000.3378074808143            
6ab155b9                      44.435998903601984            216.94226146173077            7.947470950777494             0.4209991925002493            1000.283423093427             1000.305563143707             2000.061433786133             2001.8892520451154            
4514484                       29.768256037605724            214.7194758245885             8.626151660116479             0.36231729242641875           1001.0410257851677            2001.4169142724359            1000.5017750291656            2000.3226192554012            
6d8389da                      43.75099400603264             216.46362535170047            7.7948123685891915            0.4527761641921648            1002.5185491142263            2000.1311507402017            2000.0677007000795            2000.0794674788879            
796c91bd                      31.37697451093424             216.72175218645498            9.078835312283822             0.3711588929616382            2.4619723652211363            3017.1071439283196            2000.2060366683459            2000.589608735643             
6339835f                      31.163063087079816            216.767920051106              9.111452502356475             0.7247096805370934            2.0160070963449748            3022.038564902718             2000.1568091225274            2000.1483324979743            
7d97b023                      41.27172988499134             216.61961141195633            8.024998033189057             0.4661478065904355            1000.5652457518955            3000.076496968109             1001.3791689050814            4000                          
