solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
4ba1b646                      35.48645281488287             216.66831006483662            7.7236826648038255            0.9727453514897985            3000.7941131079606            4000                          0.7941131079604726            4000                          
7e94734b                      32.66431829926489             216.19016164616073            8.113798006998852             0.1191778208820953            3007.9072108516843            3000.6988614408037            7.907210851684363             4000                          
6e06b29a                      40.68091115411144             216.77885010283507            4.859735012458513             0.9753668120447024            3000.5830250078834            4000                          2000.58297603017              2000.289860884068             
5fd79e37                      29.43836057669477             214.68562426440906            4.925645347465949             0.34364564540842635           1.2642812426818262            1.210335403202076             2000.2245148878876            4000                          
2f97c643                      29.06598112642129             216.42032996070736            8.805234327309382             0.8591603323371113            0.6267710588522573            4000                          1000.6267710588522            4000                          
4b1e0fa2                      29.43836057669477             214.68562426440906            4.925645347465949             0.34364564540842635           1.2642812426818262            1.210335403202076             2000.2245148878876            4000                          
99e5e34                       35.48645281488287             216.66831006483662            7.7236826648038255            0.9727453514897985            3000.7941131079606            4000                          0.7941131079604726            4000                          
255ca8de                      32.56088817115433             216.70084085574143            9.73877632820122              0.7622863193356036            3000.311346314088             4000                          4000                          2000.5803587299433            
67ab7abc                      31.259253945388686            216.7566916246994             8.875865280558003             0.7379382329393458            4.887678460137785             3002.121364888544             2000.8634094433262            2006.1083171628773            
20e7c67f                      32.540622170137205            216.51653829277708            9.659842724234837             0.7775440667046931            3000.5917848200106            12.001683125472228            12.001683125472228            2000.5587203586865            
59e0d9c5                      33.079653489018185            216.60751472542896            6.756165440464032             0.29450449342449414           2001.0386424329054            3000.6062881112116            1001.8140452610571            4000                          
67f412f6                      45.113491045288555            216.85455547359763            9.013393430901544             0.745497958879673             2000.7162565594447            3000.9472684045245            1001.4298124371375            4000                          
2276e239                      30.72094026386757             215.50480992486646            8.808925058050901             0.6431020910226068            5.385558245691524             3000.988493749953             2002.5202973530136            2001.1998884572217            
42f7319b                      32.540622170137205            216.67584600944917            9.806407359535449             0.7357895800951858            3000.31022127188              4000                          4000                          2000.60508458427              
293991fc                      28.995458369548217            216.18575335588784            8.143314445569164             0.11864408625442979           2005.6113667619127            3001.7114203864858            2000.4618942556826            2001.352075183645             
7f2f053e                      32.540622170137205            216.40928932675956            9.806407359535449             0.739900466036801             3000.345554908373             4000                          2030.3485027286893            2000.5495656222788            
7900d814                      28.757269305729423            215.3669747475906             8.143314445569164             0.12632669180673606           2001.2691333931703            3002.7257014053307            1001.854275820015             2001.2367685191837            
4bc135ed                      40.71753521175315             216.72537694086088            7.274089895302174             0.9685991400193915            2000.926110109758             3004.8303643495174            1.1514163506783335            4000                          
456f63fb                      32.53721139513971             216.65684097215222            9.630303746879669             0.775761779090695             3000.3321337221973            4000                          3011.212067531925             2000.6469619132567            
39fb60e6                      32.052606327369446            216.65266623757736            9.767733196139517             0.6260060145670752            3000.3317222719834            4000                          3008.719597382531             2000.6519416067897            
680c98da                      30.720416354551183            215.50480992486646            8.719876962571876             0.6431020910226068            5.265605008036356             3001.0105092612516            2002.5591200225547            2001.2399468917959            
344c9aaf                      32.540622170137205            216.51653829277708            9.73877632820122              0.7623337173497381            3000.5935620774644            11.476121858102273            11.476121858102273            2000.5608014410152            
7a73573c                      33.19590030408439             215.3086038963656             9.646364488766388             0.3094168751827923            2002.155217042918             3002.302872369881             2000.4430613663912            2002.3191255419654            
117124e                       29.566059898043243            216.66831006483662            7.882122187401535             0.9727453514897985            4.777220816576035             3002.1423978779985            2002.1032442688386            2005.5290191434076            
321306c3                      44.81105743360053             216.15319596788652            9.013393430901544             0.9895691517857442            3007.19172102683              3000.7157802818256            7.191721026829736             4000                          
2ae09192                      44.77821935423618             215.84425927355386            9.868887367879726             0.9763127667702713            3004.1534708308645            3002.596109896752             4.153470830864589             4000                          
3b5dd706                      21.281521766166684            214.79045810113274            5.062526194607523             0.14133323573500967           3001.211522947152             3002.752748081684             1.211522947151853             4000                          
196d1e92                      45.113491045288555            216.85637108551242            9.013393430901544             0.9744136132575337            3004.5988822946447            3002.266815956041             1.9734161901751281            4000                          
747ea84                       33.25518673455036             215.21080893147948            9.659653747999162             0.3395132032480066            2002.17991204717              3002.452671010873             2000.443098716647             2001.6700680169342            
68045202                      28.995458369548217            216.1867256945569             8.143314445569164             0.11276747134646037           2005.5946079315174            3001.721470313518             2000.463102214704             2001.3472944605878            
65815dfa                      31.564529462262517            216.75300235638156            8.875865280558003             0.5860128686768643            2.0966075420500547            4000                          2000.7688986771877            2001.718972668058             
13aa00e8                      31.259253945388686            216.7566916246994             9.095532911423415             0.7379382329393458            4.442629570837136             4000                          2000.8355302507885            2000.8970653403596            
35523ce3                      44.77809990500713             215.84425927355386            9.938301741351298             0.9762096288361966            3004.207270155607             3002.560864278886             4.207270155607042             4000                          
d4af754                       32.532863847864306            216.65708703690396            9.630303746879669             0.7700459836900744            3000.3323741153563            4000                          3009.0148148204808            2000.648194084814             
16c5c05                       33.36636691015651             216.65266623757736            9.686716712724786             0.5917733740365544            4.8253057811697895            3002.0968426121035            2002.1262584579033            2005.584122700514             
59156167                      32.21417323069411             216.67281441475785            7.347541892619342             0.569288944401479             2000.9811775273356            3004.346322717995             1.2525014853007201            4000                          
29aef1e2                      31.5688259274873              216.75307514666602            8.875865280558003             0.7378908349252115            4.777635894001331             3002.119548017765             2000.8959603003073            2005.972678873922             
4e154c0e                      34.910618128554106            216.22861422907582            8.13974432021881              0.37482071004400525           3001.1314900398756            3000.730341453233             7.407912492286921             4000                          
2b286e84                      28.995458369548217            216.251968547343              8.143314445569164             0.11864408625442979           2000.8155494726523            3001.714806992921             2000.4621732130452            2002.1104251087352            
33489fcf                      45.113491045288555            216.85637108551242            9.013393430901544             0.9744136132575337            3004.5988822946447            3002.266815956041             1.9734161901751281            4000                          
3df06d23                      31.46537308747241             216.74881684969267            8.864969810986413             0.5400744424957848            2.0631753542606277            4000                          2000.7733281712808            2001.6906880452993            
4859914a                      30.718570834641756            215.465636571641              8.808925058050901             0.2955815020601814            2001.0780606430192            3002.6625037615318            2000.3640308462027            2000.9159235642646            
44cb5a49                      32.21417323069411             216.67281441475785            7.347541892619342             0.569288944401479             2000.9811775273356            3004.346322717995             1.2525014853007201            4000                          
36396037                      44.81105743360053             216.15319596788652            9.013393430901544             0.9895691517857442            3007.19172102683              3000.7157802818256            7.191721026829736             4000                          
b752cb4                       30.72094026386757             215.50480992486646            8.808925058050901             0.6431020910226068            5.385558245691524             3000.988493749953             2002.5202973530136            2001.1998884572217            
475571c1                      32.56088817115433             216.52125075811756            9.701750619109676             0.7622863193356036            3000.592216306945             11.888573996569425            11.888573996569425            2000.5592028092651            
6efd1309                      40.71753521175315             216.7199957597442             7.274089895302174             0.9727453514897985            2000.9263186877427            3004.764250029158             1.1504507760940672            4000                          
215e21cd                      31.5688259274873              216.75307514666602            8.875865280558003             0.7378908349252115            4.777635894001331             3002.119548017765             2000.8959603003073            2005.972678873922             
17d6362f                      32.56088817115433             216.52060541283453            9.73877632820122              0.7622863193356036            3000.5932999476395            11.53860846845233             11.53860846845233             2000.560506217032             
5cb9d2e2                      32.052606327369446            216.65266623757736            9.767733196139517             0.6260060145670752            3000.3317222719834            4000                          3008.719597382531             2000.6519416067897            
