solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj                           fit_pena_a_max                fit_pena_curv_rate            fit_pena_max_latg             fit_pena_spd                  
7b47a39                       234.32851810479227            10.504837860763436            0.9808882304062054            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
273f860e                      238.22579888748442            10.491429623985077            0.915273599668596             2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
565162e0                      233.90095612776247            8.81059112330869              0.6615655065209539            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
23a2666e                      241.87715608004225            12.210686268507587            0.085602892485731             2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
25a6ab3c                      238.48179243239275            9.638244694781438             0.9875173850033167            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
481f62ca                      238.22579888748442            10.491284418355399            0.9287400083958299            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
501c8385                      238.22579888748442            10.491284418355399            0.9550478882837566            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5f7a92ad                      241.94195703069897            12.18841559365189             0.10545550157343153           2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
6ba14b2                       238.47983926863054            10.424147547014112            0.9922072953170311            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
609f4ffd                      238.48222092162135            9.681151253721568             0.9333286075096936            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
71edacef                      233.90095612776247            8.81059112330869              0.6615655065209539            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
447c7d69                      234.16207966063084            10.424147547014112            0.9961107517179232            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
7675eeed                      241.942490003746              12.090277486705567            0.10779603362660617           2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
ffde1f2                       238.58915947205105            10.504837860763436            0.9486222693235811            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
54f36d63                      238.22579888748442            10.491429623985077            0.915273599668596             2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
