solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
eb661b3                       42.0845586155044              213.3835666090317             6.258182203762237             0.8574571861880145            4000                          
c7ee4a8                       36.93138798741694             212.95672634407788            7.187045571832039             0.3385190611952681            4000                          
6965c3ae                      26.000023425088877            216.58133306070138            8.516793214110626             0.2132062827926442            4000                          
53f1b2c0                      41.17121954050823             216.61672701728293            8.233108714632255             0.03027744896616258           4000                          
47fbac57                      28.387787903599694            212.33686572495802            7.583293285158755             0.5773280870627109            4000                          
6ad4417c                      34.98484716509631             212.6694619936811             5.966994911471774             0.20069072944786992           4000                          
b5073f2                       24.930946189130818            214.29016206844088            9.240518456230276             0.9904253528725704            4000                          
c724938                       25.37346815721964             216.98841784115595            6.902182692564613             0.9642197598863862            4000                          
59321cd9                      31.509642086310432            215.14065640989872            4.413304666016229             0.6584335343604684            4000                          
86cde39                       17.776178670758718            216.20154346400597            5.3839953568931405            0.3401833896217811            4000                          
500d19b7                      21.66596808824071             214.3555835635745             8.515066318186262             0.3912814210036645            4000                          
7f3a9ba                       17.139459173594865            214.85899417082757            4.036949046673998             0.28300240529727694           4000                          
4371355f                      17.60127538238606             212.1457375373597             7.923647168659165             0.9600697714816027            4000                          
79a8da8c                      23.759297069843825            212.47178750672188            5.3843408605883525            0.3829144651929529            4000                          
5a82bd6b                      34.37386118847074             214.7281562694183             8.047381544781041             0.43917436379057073           4000                          
7602a933                      22.93893298073208             216.06589942140005            7.851017128264481             0.42856673258280054           4000                          
6bd053de                      20.715004600697572            212.14526362912395            6.942302677313709             0.8496795400718703            4000                          
1d962555                      46.25517975614321             215.1463359944042             4.860256805248259             0.2728920276694802            4000                          
7fd4ebb9                      18.631318064659684            216.1600013423914             7.941436289592109             0.6705486263640351            4000                          
24f5f1cc                      37.711381749702184            216.99647904976035            6.257116358863749             0.033937342994024955          4000                          
3af5ef52                      27.924377371862363            213.24183601580424            4.6193221831957665            0.19021409186793214           4000                          
141fbad3                      23.804636030985666            213.94567772776304            6.017261060058525             0.6710566081696733            4000                          
4d6e0d8a                      21.825233316349998            213.7189396941272             7.116200423826967             0.9074871853777948            4000                          
2bf076c3                      30.490488128884557            216.10573397412864            5.69654603051935              0.9249908430377343            4000                          
52db9bd0                      36.938728824781016            212.21690089661175            5.877328084541272             0.12922417545056097           4000                          
21be36ff                      45.5056198546368              215.776338859987              5.4034128318315044            0.3968781733192295            4000                          
bd660d7                       19.51253962689139             214.56317452360926            6.831096849022792             0.03129573359266691           4000                          
7f195e28                      18.047443904457168            213.2767817180979             6.983849255542795             0.04185861343469566           4000                          
15792203                      47.3523098480173              213.05185277900887            7.274574148089001             0.6368229960635173            4000                          
27c0b3b5                      46.62170112720746             213.20717007432415            9.402880555906506             0.7811965909781312            4000                          
1341b5fc                      25.551170613128864            216.32442264728638            4.535450292432424             0.1644143616942424            4000                          
1080dc57                      30.852141253199854            213.4223570226972             9.364707585886968             0.9469840390132758            4000                          
73e01eaa                      41.17158824305284             216.81674605221062            9.415602483255933             0.2109364923405862            4000                          
79731c69                      24.42028081307818             214.2381075865698             6.632429354937823             0.12583045130392156           4000                          
521850ca                      28.42251367154428             213.91679525484233            4.62721112942384              0.4602247581042769            4000                          
7922875f                      15.053189861314676            216.63903525444542            9.008289158740112             0.2179456138618311            4000                          
24e0730e                      29.624803277630125            212.22767263982038            5.932369018299823             0.859140191124188             4000                          
57bb6374                      36.2272842831961              214.50783907813903            9.435380145381396             0.7780221604325994            4000                          
760daf9b                      36.00787259184216             215.5804489004333             7.197118098341623             0.4523788233709909            4000                          
49d10267                      19.006088077582497            212.1453741237345             5.181747724727181             0.9543232704222634            4000                          
1593fcdb                      46.130564283886216            213.6913478401484             6.0708524983737515            0.3174395856275153            4000                          
68b66f                        26.179940047379638            214.60108502969265            4.567828395854962             0.592382440818161             4000                          
39649db4                      43.469178591078666            214.6078120618665             8.502026251997286             0.2911573508936769            4000                          
7ffe7206                      49.62560642153485             214.58333505279387            4.19815967238971              0.3197211795980627            4000                          
1c9dd345                      23.465664545167837            212.33797787433375            7.8011008204827945            0.42920699392438355           4000                          
70349621                      30.553775144348844            215.96916113858072            5.158300367686672             0.6779911573003079            4000                          
5fa75679                      34.078911029910245            215.3080934262081             7.461672357820421             0.3899849532817309            4000                          
c3d54fb                       36.062394659764976            215.18298676368454            6.137898736019823             0.6189467015018726            4000                          
5e2c6b6e                      27.632121163111076            212.54240880699334            8.450714750046323             0.1842745624906703            4000                          
5aa4844c                      42.08892053800512             212.98500648834678            7.187045571832039             0.3385190611952681            4000                          
