solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
3d276221                      222.30299277692743            8.000073233327987             0.21797540604396326           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
7d0d27ad                      234.92171518657685            11.468564876314055            0.8526391589578581            0.5102040816326531            4000                          0.5102040816326531            4000                          
583ab711                      222.96078795572404            8.223126262312705             0.23613160590488047           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
299fb2f7                      222.54673347170396            8.001820217947603             0.25600003292418416           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
67cab22                       223.02965402308755            8.200882715979958             0.2335486461644589            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
776a8cbb                      224.15822252124948            8.70052324651265              0.21638607739221427           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
647db28                       222.37989773634743            8.00835924873028              0.2481621519902394            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
62067d73                      222.77066806616028            8.125061098659701             0.21464840373142258           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
818ccf5                       222.54673347170396            8.001820217947603             0.2713165921670998            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
79ac8bc2                      222.96078795572404            8.223126262312705             0.20024894376239777           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
55d625d4                      222.54673347170396            8.000124101349607             0.2842524019515301            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
518b8b32                      222.5420750040971             8.014599222646702             0.23613160590488047           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
77e752a8                      222.77066806616028            8.125061098659701             0.2486051956935007            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
2fed3c5                       222.95555588113567            8.132734084079889             0.2923107387539105            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
1f40d2ed                      222.58096604418702            8.064163619816794             0.2481621519902394            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
4b11a5de                      222.9859140919608             8.281634930947025             0.20024894376239777           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
5dac71a3                      222.5216073354672             8.001820217947603             0.2713165921670998            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
3bb22023                      222.54673347170396            8.000124101349607             0.2871683232485539            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
16326602                      222.5420750040971             8.078986939785961             0.23613160590488047           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
2d8317ea                      222.95555588113567            8.132734084079889             0.2483664180633815            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
5d59c066                      222.54673347170396            8.001820217947603             0.25773541381942844           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
511e86c                       222.96078795572404            8.216955881565086             0.20024894376239777           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
3738010                       222.54673347170396            8.000079899935002             0.2842524019515301            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
65b539c3                      222.95555588113567            8.132734084079889             0.2485406843236844            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
5883e36e                      222.90509887319752            8.139365029949047             0.29237525012372684           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
3e82c05f                      222.52010472943414            8.000315140807828             0.2713165921670998            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
2ebed70f                      222.53728273201648            8.004864904378405             0.23613160590488047           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
6e483c97                      223.02965402308755            8.200882715979958             0.2335486461644589            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
2ced42fd                      222.9859140919608             8.281634930947025             0.19570897046455243           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
3924e1a2                      222.54765937246574            8.000499184640985             0.2871683232485539            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
ad54e3                        222.52068143470538            8.000157118952126             0.22868492733614998           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
58a66d4f                      222.95555588113567            8.132734084079889             0.2483664180633815            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
72e2f40b                      222.5420750040971             8.078986939785961             0.21872370226081828           1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
44673c12                      222.54673347170396            8.000079899935002             0.2482819347318147            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
2d839c28                      222.52010472943414            8.003546796367026             0.2713165921670998            1000.5102040816327            3000.5102040816328            3000.5102040816328            4000                          
