solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          
3fedd8bb                      38.16500716330805             71.13735226037647             7.9367019657060425            0.8822315069414779            4000                          
67cbd96a                      25.91489594554445             52.84844426843202             6.772421020870206             0.7677851488456573            4000                          
4f950f90                      29.2453505584074              64.94287658642469             9.966183977283901             0.5701358846405369            4000                          
5c5f6ea0                      40.1273795831694              79.93284989543896             9.137330175719116             0.699493131834398             4000                          
1fe68709                      27.68864661282575             65.01315108891376             8.229874594305123             0.5325895461746765            4000                          
a6d1e52                       42.24145230257058             67.03008490094562             9.631333798758607             0.9235129318757651            4000                          
405afcf                       33.70770843529421             81.3992678702382              8.93848365413191              0.62182228745968              4000                          
348a796b                      35.5126729891165              62.33001126866611             9.907846741607852             0.8567768428409761            4000                          
2663e01                       34.06446877211601             60.44318735934448             6.413564002354737             0.6344593410957255            4000                          
41943410                      44.60115846832265             85.26682298240223             7.632410343764466             0.8070049977138605            4000                          
9f32c3a                       27.595699099431975            85.35804925099562             8.613224831528772             0.9037245705045447            4000                          
773e49ad                      31.367243398375017            84.88508108235267             5.034967723305067             0.974839660878901             4000                          
7602a933                      44.446181801325515            77.83562465551321             8.533771060023707             0.8784892745008098            4000                          
1b84ac46                      30.409829434231096            60.58668428751011             5.850457604172927             0.9382991882513229            4000                          
69b397ee                      28.532951605669552            54.10743433883391             5.6586521544226684            0.978862526841001             4000                          
3b8a8b64                      39.760574463883756            77.82828353681268             6.2535702844961865            0.731578201872254             4000                          
5686d16c                      32.842557849532284            36.79900250058287             6.192699964832079             0.9201888785846565            4000                          
310e6f60                      26.426437646931213            55.2237225756724              7.796977684801525             0.667879271805413             4000                          
792982dd                      29.487082257912412            52.80040291117679             5.144690680127425             0.7159403377919027            4000                          
6a5da082                      34.678728948074365            35.50722297922442             8.820220519459998             0.8077743466675094            4000                          
3a8609ff                      37.02700561386943             59.56819735571983             9.215877263036038             0.9714104274575227            4000                          
2fa6816f                      33.83557159228862             66.29516699822233             8.627454769260002             0.8287196465032542            4000                          
1c18fdaf                      30.76404178798524             36.34314014486935             9.732770887736935             0.9701632933916884            4000                          
3afe48f7                      33.74089132749941             54.63082751259911             9.297339749643832             0.8601773669007475            4000                          
213d5218                      26.70706750436564             71.76803429927149             6.112455211196451             0.6801911559950912            4000                          
1075ba89                      41.143068806838144            94.29644019878411             6.238348374137237             0.9737970161144321            4000                          
19fa5685                      34.91427718896557             54.39011272070842             6.598713453782915             0.9317330366604041            4000                          
19dcdd32                      35.17637299962152             39.87698105387523             9.852781050691645             0.6431099389823525            4000                          
12e3b628                      42.9146765252971              87.53230268743248             9.257248879376546             0.64370804902252              4000                          
3e28f0e8                      25.14830404551543             56.56002516025895             6.922764071238819             0.6121896147116134            4000                          
369768cc                      34.912053749058806            65.01777693816288             7.468282264049407             0.6007163161746585            4000                          
65326b31                      38.83596659027009             49.656072632554036            6.581514863500184             0.7377314425062624            4000                          
54911a64                      37.474540965641054            39.2321456589068              5.404804522092912             0.9075606215335618            4000                          
44c4c1                        34.49460574277815             92.82369840797338             6.983154332051192             0.9940045834850406            4000                          
1aaba113                      27.412900200709093            88.00766000353752             5.234768637261254             0.8732419178008075            4000                          
20253595                      34.78142147643586             88.983920315642               5.034346757784971             0.9551294126757395            4000                          
2db274d9                      42.55065287531764             81.81383376536706             9.035499924825013             0.7013819097368776            4000                          
3e1cc5eb                      25.79779555171008             92.90814432113956             7.801051617847833             0.6941334587327068            4000                          
57773540                      41.08918041221334             67.73881315047609             9.658606946911085             0.9890256601063669            4000                          
a21b74e                       29.45304722992596             39.464072888143775            5.453664703199924             0.6632390536134005            4000                          
7b9651a3                      40.27092226437081             81.74590797556108             6.033675049702532             0.6607775499949688            4000                          
7ffe7206                      42.35285289825937             36.503944741174536            6.86383233708007              0.7448357896526616            4000                          
40aa8449                      30.043790876780065            75.68964329832579             9.649021156937053             0.5902235391313329            4000                          
76c55fc7                      39.4154415546123              56.379483477653075            5.216219387036453             0.7875909429406702            4000                          
35ebf990                      42.42993598200714             60.57569697044937             5.197794656751245             0.7855929866339164            4000                          
38998b7d                      25.418705891715103            35.06793448914721             7.248511558293814             0.5671509045639016            4000                          
16cddf87                      42.301978783626886            42.54912190725908             9.627702606527446             0.6416130262446964            4000                          
781de103                      39.02869128712951             72.55355267256166             7.755291359541725             0.8822315069414779            4000                          
74c3e1ff                      25.91489594554445             54.38619063120588             6.772421020870206             0.7677851488456573            4000                          
26dddd60                      40.1273795831694              79.95166950767825             9.137330175719116             0.696927738091083             4000                          
