solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
4428c1d4                      17.970952909103612            215.93908048639688            7.3577766708018455            0.8556865501513182            0.5102040816326531            
63d44366                      19.774781865022923            215.59182970084998            8.63462511851387              0.6816153340493191            0.5102040816326531            
5d1d52be                      19.40566067269164             215.84300978593438            8.614053279041146             0.5918242145478583            0.5102040816326531            
85a8fc0                       19.757582332178384            215.7519295185771             8.356349979206465             0.8257009539302989            0.5102040816326531            
48a3ff95                      17.970952909103612            215.9481231306798             7.3577766708018455            0.8556865501513182            0.5102040816326531            
48aeae19                      19.757582332178384            215.7519295185771             8.241610191882263             0.8257009539302989            0.5102040816326531            
237f0137                      17.970952909103612            215.97415667476608            7.366992008063387             0.8888215215054037            0.5102040816326531            
22730708                      19.40566067269164             215.84300978593438            8.614053279041146             0.6041610864247109            0.5102040816326531            
7719ac47                      17.970952909103612            215.93908048639688            7.3577766708018455            0.8556865501513182            0.5102040816326531            
7f7ac8dd                      19.760625477484382            215.7519295185771             8.350153107166262             0.8257009539302989            0.5102040816326531            
30607f2d                      19.402617527385644            215.84300978593438            8.620250151081349             0.5918242145478583            0.5102040816326531            
42e77ae8                      19.798875624053803            215.87625725066744            8.356349979206465             0.8257009539302989            0.5102040816326531            
