solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
142473e9                      24.345052786493408            216.11733615753957            8.74902046289871              0.9652443032228011            3000.5102040816328            
1ac361f5                      23.790313692614355            216.05522668372777            8.74902046289871              0.9512713528185585            3000.5102040816328            
21211d47                      24.332375122465468            216.11802391105718            8.74902046289871              0.9649910253850642            3000.5102040816328            
6724782                       23.80299135664229             216.05453893021016            8.74902046289871              0.9537057233585704            3000.5102040816328            
1223a5ac                      23.801237042144628            216.05453893021016            8.74902046289871              0.9537057233585704            3000.5102040816328            
64df8c84                      24.33412943696313             216.11802391105718            8.74902046289871              0.9649910253850642            3000.5102040816328            
39741d82                      24.345052786493408            216.11733615753957            8.827665632141382             0.9936561799372967            3000.5102040816328            
7e2d519d                      24.331087766320575            216.11818728732743            8.74902046289871              0.9537057233585704            3000.5102040816328            
2242e154                      24.34608881927007             216.05488259039285            8.74902046289871              0.9650192574622475            3000.5102040816328            
5911cc3e                      23.807121255929243            216.11733615753957            8.612144431303353             0.9514540436305572            3000.5102040816328            
7d800d                        24.368578370906356            216.11802391105718            8.74902046289871              0.9650074182420049            3000.5102040816328            
52f402e2                      23.766788108201403            216.05453893021016            8.74902046289871              0.9536893305016297            3000.5102040816328            
2363e52b                      24.331087766320575            216.11818728732743            8.824465601849122             0.9537057233585704            3000.5102040816328            
7103ecb8                      23.78381699313464             216.0549757307176             8.74902046289871              0.9512713528185585            3000.5102040816328            
53a3027e                      24.35154948597312             216.1058363915003             8.74902046289871              0.9652443032228011            3000.5102040816328            
37ee5553                      24.331651204284075            216.1173463905304             8.827665632141382             0.965234283149791             3000.5102040816328            
63589c82                      23.99754599497789             216.11750030695703            8.74902046289871              0.9517869438296169            3000.5102040816328            
26b26a74                      24.368578370906356            216.0973946963117             8.74902046289871              0.965250612251383             3000.5102040816328            
7df5a1b7                      24.331087766320575            216.11818728732743            8.787910231423309             0.9537057233585704            3000.5102040816328            
3b8138f0                      23.591213108606606            216.05522668372777            8.74902046289871              0.9529624024612742            3000.5102040816328            
6806590e                      24.332375122465468            216.05792621531506            8.74902046289871              0.9542634061002476            3000.5102040816328            
987d752                       24.33412943696313             216.11802391105718            8.74902046289871              0.9649910253850642            3000.5102040816328            
79b2a0d8                      23.99283136671036             216.05453893021016            8.796752077229772             0.9537057233585704            3000.5102040816328            
4fb620c4                      24.331087766320575            216.12297344849523            8.824273476568608             0.9850521551987884            3000.5102040816328            
69c7fc73                      23.813274006826724            216.13243662551722            8.74902046289871              0.9171162230703844            3000.5102040816328            
62345251                      23.766788108201403            216.05453893021016            8.74902046289871              0.9536893305016297            3000.5102040816328            
1e06d76d                      23.940796075737413            215.85399227124898            8.824465601849122             0.9596903995066517            3000.5102040816328            
575ed467                      24.331651204284075            216.1173463905304             8.748912334522728             0.9652334717296058            3000.5102040816328            
3bf0bdf8                      23.99754599497789             216.11750030695703            8.74902046289871              0.9525406733227204            3000.5102040816328            
225598a0                      24.331087766320575            216.11818728732743            8.787910231423309             0.9510882984261663            3000.5102040816328            
31c38345                      24.355579759736475            216.0615262324551             8.832346060337969             0.9652443032228011            3000.5102040816328            
4d773f2                       24.33412943696313             216.11802391105718            8.74902046289871              0.9537149515326105            3000.5102040816328            
5e133be9                      23.801237042144628            216.05453893021016            8.74902046289871              0.9886582179285468            3000.5102040816328            
6e534457                      24.344503494333313            216.1173264558591             8.74902046289871              0.9940559255046941            3000.5102040816328            
2f9fd2f2                      23.814932881729753            216.1171531523839             8.609765379061107             0.8829847616259795            3000.5102040816328            
a15d7f3                       24.331087766320575            216.11818728732743            8.824465601849122             0.9579148201169335            3000.5102040816328            
219df671                      24.35228221875369             216.1172432905748             8.827665632141382             0.9652341939304105            3000.5102040816328            
5be34490                      24.330918471503505            216.10593949145587            8.74902046289871              0.9652443924421816            3000.5102040816328            
53dfba87                      24.00091152206883             216.11688039707812            8.74902046289871              0.9648817305500894            3000.5102040816328            
247f1ee2                      24.365212843815417            216.09801460619062            8.74902046289871              0.9521558255309106            3000.5102040816328            
1f41609c                      23.889218047610907            216.11820203969066            8.74902046289871              0.9546110931430338            3000.5102040816328            
e83ab1                        24.331087766320575            216.12297344849523            8.814244370235128             0.9536349622044552            3000.5102040816328            
4122311                       23.99283136671036             216.04856815440374            8.79630114817558              0.9444698846261843            3000.5102040816328            
2260b28e                      23.814304038969595            216.1288920126063             8.74902046289871              0.9179346189533251            3000.5102040816328            
7c30f933                      24.31777480533385             216.11849667359388            8.748912334522728             0.9894034408340218            3000.5102040816328            
713dd258                      24.32007677311932             216.11819941342856            8.78737717437614              0.9525627957431241            3000.5102040816328            
640ba32b                      24.00855698817914             216.1174881808559             8.749553519945877             0.9510661760057625            3000.5102040816328            
7864f1d9                      23.790313692614355            216.11755968335265            8.703242702869652             0.9512713528185585            3000.5102040816328            
2ba3a9ed                      24.299686083678516            216.11818663866208            8.74902046289871              0.9458439473164407            3000.5102040816328            
e43451d                       24.327730564877662            216.11802391105718            8.74902046289871              0.9649910253850642            3000.5102040816328            
