solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
2ce5147f                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
7876f3c5                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
659a61c3                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
3ddede00                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
62c8fa0a                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
69c58ae5                      33.634732323050315            216.17648357795437            9.933228349057481             0.93473557175808              2000.0666998164754            
45392060                      33.634732323050315            216.2319411458565             9.935586266419433             0.9432782494923222            2000.0666998164754            
464a74de                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
4f1e8f1c                      33.634732323050315            216.17648357795437            9.933228349057481             0.9432718329618068            2000.0666998164754            
7e347ca0                      33.634732323050315            216.17648357795437            9.933228349057481             0.9347574935506597            2000.0666998164754            
74df8a81                      33.634732323050315            216.17648357795437            9.951048901435584             0.9434257758827099            2000.0666998164754            
2a7de2d                       33.63479064241216             216.17648357795437            9.940337584122577             0.9429389191834489            2000.0666998164754            
