solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
45885873                      231.45923707562525            10.051486427419356            0.9722956254178089            139.27396443506134            4000                          139.27396443506134            4000                          
b3877b2                       261.46756341855064            13.657441960242911            0.9347558975494495            2007.638284442578             4000                          2000.2099916330687            2000.2045089072512            
54a6a9be                      260.69470299418174            13.83831621472288             0.9631625709386109            2006.8405247511134            4000                          2000.2189349342839            2000.2125504092028            
ecd48ba                       259.85122638676523            13.565657747612176            0.9957366376315633            2006.747438432359             4000                          2000.2227338715365            2000.2160445875186            
4a24d6c7                      260.661729066043              13.829185149696489            0.9993455877814633            2006.762588813596             4000                          2000.2197053556927            2000.2132323787125            
25dadf8a                      260.65839641609534            13.833263508772536            0.9991548140213611            2006.7556544047666            4000                          2000.2198244157198            2000.2133400511777            
5980f54f                      260.69470299418174            13.83831621472288             0.9631625709386109            2006.8405247511134            4000                          2000.2189349342839            2000.2125504092028            
10b17ad6                      259.64024902597845            13.554603772835863            0.9600318608922773            2006.7336072493054            4000                          2000.2241397716357            2000.2173453891285            
1fc91aab                      269.7242955100065             8.026664295146329             0.19512323752994043           0.33931751537628985           0.33931751537628985           1000.3393175153763            4000                          
28194de9                      260.58363122321634            13.609164272562722            0.9935825992309366            2007.0612284564602            4000                          2000.2163289857795            2000.2102162664562            
2c7fe54a                      261.2979929916677             13.565657747612176            0.9957366376315633            2007.5395632966975            4000                          2000.2103002976899            2000.2047620341366            
7e405efb                      260.84390168318214            13.832717990529034            0.9347558975494495            2006.9864722798277            4000                          2000.2169940262663            2000.21080494106              
7c7e35ff                      260.6688929916362             13.65390911940956             0.9993455877814633            2007.0244663412197            4000                          2000.216351227894             2000.2102211338658            
7da9b7bd                      260.61996014483316            13.598231816619675            0.9839484634787745            2007.1202005841308            4000                          2000.2157542651323            2000.2097043652045            
3ef84906                      261.47532781436274            13.840405687712654            0.9347558975494495            2007.3234798872886            4000                          2000.2118414436807            2000.2061246753342            
2a21e450                      261.44810720486413            13.847402118670722            0.9703153582172339            2007.2108958835959            4000                          2000.212365684618             2000.2065709600672            
433111d                       260.8074939187238             13.84867111368641             0.9631625709386109            2006.882154683332             4000                          2000.2180064510312            2000.2117034378898            
1613000f                      260.85106560877534            13.833342059279493            0.9504713714488479            2006.9547340313393            4000                          2000.217133345411             2000.210921031208             
3f6d59e5                      260.661729066043              13.653285050658933            0.9993455877814633            2007.0216174690206            4000                          2000.2164055311757            2000.2102706268986            
232be1c4                      260.65839641609534            13.839073952934664            0.9991548140213611            2006.7475424356655            4000                          2000.2199491095105            2000.213452403154             
38d3610a                      261.14933239797966            13.835758683012946            0.9096364681958158            2007.2052711800472            4000                          2000.2141629696087            2000.2082514617869            
7f2f9c1d                      260.66098128423425            13.84234159492302             0.9791108588238752            2006.7850274262623            4000                          2000.2196298441334            2000.2131724732571            
59e9fa8b                      261.3237605937338             13.565657747612176            0.9960938418495332            2007.5544153562173            4000                          2000.210129612355             2000.2046073269607            
5f0b2106                      260.98726396174203            13.696644662777572            0.9968496167779135            2007.1354929060637            4000                          2000.2142219472796            2000.2082776868               
2f210fc1                      260.6688929916362             13.65390911940956             0.9998702336351414            2007.0232929546798            4000                          2000.216357080432             2000.210226091668             
3b6df741                      260.84390168318214            13.832717990529034            0.9307208356586727            2006.9954007555316            4000                          2000.2169459433087            2000.2107639613744            
55009de5                      259.85122638676523            13.57042768264773             0.9935825992309366            2006.745145011936             4000                          2000.2227973353895            2000.2161025199002            
