solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
6e7b8daa                      31.979520097894113            216.7623441092034             8.66629053229121              0.7598757887724266            2.0833427087895635            4000                          2000.7659469266796            2001.7077431447267            
73600572                      37.132442361342015            216.98874852728744            7.81438152984379              0.7629230538952999            4000                          4000                          0.8171745643521111            4000                          
7b972e49                      20.179154324858118            215.55658192983523            9.116544740040345             0.36780191990582867           71.92376549161129             1011.5626606579891            3008.6573654722647            4000                          
30b8d374                      27.861028289211106            215.75098878423498            7.308139730000461             0.4549073867533976            3000.687712794206             3000.844303089164             2000.7645435495838            2000.6050778318033            
40f63e7e                      20.40349113620602             215.55286966338883            9.287628033171483             0.32500201596388034           71.14777005343338             1013.7004119598803            3009.8530192449234            4000                          
36f6025d                      27.09976736465101             215.62450471932124            6.632911977072276             0.6452886099014457            3011.624401404207             3001.2700541448744            1002.0156275956895            2069.645926235774             
3dc68192                      37.74190189233304             215.60858898762953            5.959238925614689             0.6025758995506563            3000.962206058551             2000.7570073529014            2000.1931482818782            4000                          
25170b18                      37.03847280931606             216.98874852728744            7.822154331056549             0.5725130050747365            2000.678390789712             3000.863214575394             2000.4973215186399            4000                          
69b885e3                      31.64839784655578             215.46295306787516            8.774571708268235             0.7598757887724266            5.2432005234157755            3001.0033785755045            2001.4856152458462            2001.2294138537227            
3380c412                      25.560764874086               214.86523022943334            9.114975079139413             0.4754579563523902            4.552722388810749             2000.913010122716             2000.925009084538             4000                          
2a901175                      29.558230234969994            216.3424473948722             7.5671296890419555            0.6088513725458451            3005.4301713221257            3000.6735922941834            2000.9841117443586            2001.3593908332734            
4ac5af59                      41.11850758345556             216.83553372035166            7.536733341221596             0.7858845842226223            2000.925461502883             3004.888640369808             1.134843827180191             4000                          
38097a24                      34.84611592795296             216.34511036971514            7.536733341221596             0.6426855650247535            3001.1261766192765            3000.727716289227             7.366473048216494             4000                          
1dc016fa                      29.812436290902177            215.10924142985746            8.36590990456143              0.4958031677988553            3001.817408619727             4000                          1001.3862681605333            2001.2060854322256            
d0103d5                       27.087870721394385            215.67375095282983            7.0715365348634815            0.07861986140488347           3001.2421213649022            3002.196628662832             1039.2360186368396            2001.764162083245             
131f5ea9                      27.55834413631863             216.12625260327889            7.176403343281303             0.4493690559268999            2005.6875224780351            3001.68794915482              2000.4570406692878            2001.3739689722072            
38038a41                      27.764415660851054            215.7418919926965             7.331514781249191             0.4493690559268999            3000.687255693705             3000.841933182957             2000.765239396591             2004.7822051499347            
2edfd9e7                      27.56104777921459             215.8118459238254             7.543482336478498             0.1497414178175789            3014.082722575485             3001.062977868751             1001.9838976177143            2004.5500196971311            
1d30fe64                      27.764899566793268            215.8107840045612             7.543482336478498             0.1587157796925266            3013.99222516304              3001.0342479335577            1002.0107977492477            2010.7022664334697            
1b397356                      26.649829985369713            215.5626748465691             7.23693322286669              0.030336839683737654          3001.6904410368484            3001.108399158381             1024.8753961197501            2000.8432162827055            
1d53fca                       27.176031604912154            215.7440557688508             7.544763104237131             0.1884483765569931            3001.847309849125             3001.0125500701574            1006.8402764515081            2001.6547055276908            
64539990                      27.26764954031842             215.67375095282983            7.083157962985525             0.0806459562228069            3001.2456644489803            3002.177296432914             1038.8419304607175            2001.7657581654994            
573125ee                      20.538754548915826            215.93268106625544            9.280609465532148             0.32316317605016376           2.347706496258172             4000                          2.347706496258172             4000                          
75a8a3c8                      27.16046658045467             216.15548030392023            7.402785380534611             0.24833019889388364           3006.584632955776             3000.819839988777             1003.4775040173406            2002.9985771346298            
1b04b1df                      32.73060534704434             216.7623441092034             9.310747013852136             0.741657575144267             4.897840687171573             3002.12532232957              2000.8565406985485            2006.1208473159202            
6d60dfe                       27.772101569587942            216.12625260327889            7.540252828518958             0.4475818652237462            3001.3630384058984            3000.679816394182             2001.0237715297542            2009.7916198449138            
75cae3ef                      27.09976736465101             215.52802244681197            6.879802779056909             0.24088223361288097           2001.4627031985553            3001.4521612394797            1001.4632481816277            2001.8225878221372            
3219d4eb                      30.489548157552072            215.09864322802747            9.114571114786104             0.47934780521061204           3001.441757524012             3000.795461616239             2000.9534772026718            2007.7165932972582            
4e03585                       27.772101569587942            216.12625260327889            7.176403343281303             0.4493690559268999            2005.6051179617723            3001.6835551201534            2000.4598029128454            2001.3504602947216            
7ae7bcb3                      26.47411916402554             215.85571766662238            6.9872184152831               0.030336839683737654          3002.6969174362252            3000.7397624828145            1002.2557819938374            2007.6330094938503            
5b84ae5b                      30.585871169743832            214.84692475423455            8.371415363247532             0.521393318274271             3001.5499839368267            3001.2790212508567            1005.4105964826381            2001.772605334943             
6c0b9c7b                      27.176031604912154            216.6826526233321             7.572002870719757             0.017854656833397625          3002.1544884165874            3000.6776192644493            2000.6447041525087            2005.0671546039694            
465505fe                      28.539905050406183            215.41022210026028            7.892937447949705             0.36054067130374484           3002.8327946414092            3001.1283436537205            1003.6849612135272            2001.947098774121             
450273bf                      27.204684556163315            215.05654938061144            7.534518416921071             0.391707206325182             3001.279614563879             3001.179444504828             1003.7644556306592            2002.4278803262107            
14b664c                       27.62295545004207             215.52644405791386            7.413990290415464             0.2338630412849886            3011.944082284692             3001.087367132234             1002.0062711331332            2001.1899898472202            
1e0a7b83                      29.70707354378501             216.34511036971514            7.5671296890419555            0.6424042703867047            3005.262670420881             3000.6748087568176            2000.9837162840936            2001.3567307117582            
33fbbd72                      27.354013442260612            215.8118459238254             7.498944476624606             0.15374754802407634           3001.260294326346             3000.9139471825824            1004.6302723757722            2001.9844465180595            
639f0e15                      27.354013442260612            215.8118459238254             7.498944476624606             0.1497414178175789            3013.8840049393198            3001.0662172558254            1001.9874863428997            2004.5820829813217            
4bc1739e                      46.78213293705742             216.7117332345302             9.166959431545083             0.6223135059646636            2000.9360801381688            3004.574528506507             1.1432644767478863            4000                          
55652f5                       27.764899566793268            215.8107840045612             7.543482336478498             0.35398101005425997           3001.3687027546853            3000.8083086329416            2000.797825232569             2003.8516982576568            
5d7ab50d                      37.200918038868004            215.80554589986406            7.892937447949705             0.7828692554251883            2000.8379682365949            3001.51669370098              1.1452701637298337            4000                          
63d0067e                      27.76305743292564             215.45815261822065            7.331514781249191             0.4758698953140016            2001.2881288645374            3003.1575680995684            1001.9050386565644            2001.2910045106034            
52b2fc5c                      27.777164225620513            215.41022210026028            7.744763044337864             0.454467311628777             2001.0844487205068            3002.7881464696225            2000.3667358190798            2000.7765682474715            
410dc86d                      27.363734407160937            215.57777813292083            7.331514781249191             0.44927929750139195           2001.2145086964472            4000                          1003.0658490714675            2000.8247179715854            
2a6dc07                       28.539905050406183            215.41022210026028            7.892937447949705             0.3375332553602415            3002.2108462426477            3001.096884351377             1003.6458704598155            2002.0919550027306            
1297e69f                      27.72576187294431             216.1288081569933             7.142857888468577             0.4504987492776127            3006.0167823954807            3000.8099062157876            1003.46482381518              2004.0620745435638            
9e9420b                       27.16046658045467             216.15548030392023            7.325472854817186             0.1884483765569931            3001.1761164701525            3000.9848785072872            1003.4798612253564            2002.8254133676255            
481fc7bf                      27.77183236895782             216.12625260327889            7.142857888468577             0.4534965204128255            3006.005457595008             3000.8100457779283            1003.4599691897857            2004.0530929405836            
6eff5f5c                      27.777129679258017            215.49024726280447            7.331514781249191             0.4493690559268999            2001.2884008369238            3002.9991692117924            1001.8806311719338            2001.6904454546907            
72a23f77                      37.016441988718555            216.34511036971514            7.536733341221596             0.7855765289066599            3000.906982180511             3000.6795683778155            1002.3928499869829            4000                          
