solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
427dd9b0                      220.39010511637582            12.587674918673232            0.5194408108953189            0.22836386041636633           0.12646994435448924           1000.1250747634399            4000                          
370dd408                      248.35894299734093            10.157776977735212            0.35736273945428787           12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
38b37a2c                      256.35000441314185            12.963593087325378            0.34859879093078827           12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
f2e11bf                       220.22524148298925            12.59822828149005             0.5121473512285751            0.22385306529813379           0.12789658589016722           1000.1264699443545            4000                          
7937744d                      220.33468779691748            13.414896470090548            0.9316008041052377            0.15606425914657512           0.16515773058744299           1000.1560642591465            4000                          
4ab099d                       226.0009172175066             11.346043210493399            0.8761119153377357            0.12223384801932273           3001.143623043547             1000.1107912813022            4000                          
618383c                       256.22575053670425            13.068190771169684            0.2849535038341706            12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
14eb8eb2                      250.63928030169674            12.963593087325378            0.34859879093078827           2000.1131562462087            3000.0607295511904            2000.0591627442261            2000.5621549422694            
2ad1fe53                      220.15706879311762            13.96453376191752             0.27794670733695614           0.1582424454660928            0.16278643494126183           1000.1627864349413            4000                          
7793c6ac                      226.59723004454304            11.5836466623798              0.883390069620492             0.2200540540778437            3001.095760720923             1000.0813539444093            4000                          
1e5d0171                      226.0009172175066             11.346363138819026            0.7020490062254617            0.11629786674823027           3001.15200869997              1000.1107912813022            4000                          
4d06e2ff                      222.58491333577595            13.085429019008993            0.6677887384867293            0.15606425914657512           0.1701138248613529            1000.1539451998193            4000                          
1da7d38c                      224.94967536521904            13.17923062071491             0.47767326636875856           0.17270506913556624           0.16515773058744299           1000.1460148602243            4000                          
7da60713                      224.57638821046154            10.89691892661567             0.7020490062254617            0.12864590536163975           3000.3566808216888            1000.1222338480193            4000                          
b7eeb90                       244.26449572969014            10.157776977735212            0.35848056849446175           2001.2886231406699            3000.285878716341             1000.0585783857589            2000.6802013123804            
5ba1b406                      226.23887193499246            11.346043210493399            0.8606373158407827            0.1107912813022762            3001.160520934637             1000.1056730134583            4000                          
ec9eb5                        223.74260421216246            10.956746625736757            0.40385072911031145           0.08091602114562196           4000                          0.06682127327401653           4000                          
13863286                      225.6996473835727             11.084584743727596            0.8456851673598953            0.1009068804062753            3001.15200869997              1000.1162978667483            4000                          
52521b88                      269.7082603411984             8.87100555664728              0.17937123989247755           0.15394519981932991           0.16278643494126183           1000.1651577305875            4000                          
67e61e41                      241.13641959516266            13.681617973397442            0.8606373158407827            1000.0746978062898            2001.802499676789             0.593184194963037             4000                          
63fa2916                      249.29020121185025            10.387981557723595            0.42645953653697977           12.751198612669873            4000                          2000.1260051375602            2000.130416192098             
2b6ea634                      224.57638821046154            11.112693877766134            0.9478916124366515            0.22385306529813362           0.13084865691050365           1000.1264699443545            4000                          
26914aac                      226.59723004454304            11.55097152943117             0.9547279810033342            0.11629786674823027           3001.143623043547             1000.1162978667483            4000                          
2e987832                      221.53865337939746            11.194097500485183            0.25814653587132197           0.16278643494126183           0.1582424454660928            1000.1701138248613            4000                          
7824a19                       226.9096604423086             8.08088137574603              0.8540796555055344            1000.0965448341659            4000                          1000.0808581377125            2000.5621508340632            
603d0bff                      226.36472104111897            12.132408477136053            0.35748288880600276           0.1355874842989693            3000.2665660113407            1000.1222338480193            4000                          
21f80f6a                      220.3928776765134             13.17923062071491             0.4870013687424777            0.16515773058744299           0.15394519981932991           1000.1498752213845            4000                          
5b0f4f35                      240.6511767482195             13.60421136139766             0.492636371329503             1000.1023763391081            4000                          1000.0805547710416            2001.0627704086457            
404ae47                       224.57638821046154            11.210138092320753            0.7020490062254617            0.11497946754158375           4000                          0.060070984681178045          4000                          
154c3abb                      241.13641959516266            13.681617973397442            0.8606373158407827            1000.0826036061926            2001.802499676789             0.4745800678269831            4000                          
6783d3db                      220.22524148298925            12.35267492693141             0.6344510308125749            0.16278643494126183           0.16515773058744299           1000.1539451998193            4000                          
5ba3881f                      228.38426291690052            12.939603097324033            0.4870013687424777            0.11629786674823027           3000.243879716573             1000.1286459053616            4000                          
1bba1885                      240.6511767482195             13.607223805535945            0.49314021194032265           1000.1605683348325            4000                          1000.0805547710416            2000.6801948350085            
80cce5e                       244.4445594633227             9.98942368181506              0.5120633265981707            1001.3877303847047            3000.285878716341             1000.0788788102803            2000.8397469002844            
591a79fc                      226.01982434411534            11.38539539723888             0.7020490062254617            0.11629786674823027           3001.160520934637             1000.0964608606681            4000                          
99c9517                       244.4445594633227             10.275942301247706            0.35848056849446175           1000.3631673977483            3000.285878716341             1000.0926375303724            2067.9071030829846            
742d207c                      240.6511767482195             13.580512413252906            0.4931563526048332            1000.6835209718903            4000                          1000.0805547710416            2000.5621508340632            
