solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
7f92c6e4                      259.9224513966584             13.31106165407908             0.9355343462652138            2007.3108218066639            4000                          2000.2171661540597            2000.2111055366977            
34bd7af9                      269.9246738314818             8.14909138290172              0.0884814590481702            0.33742820420424885           0.33742820420424885           1000.3374282042042            4000                          
300bea19                      259.9224513966584             13.31106165407908             0.9355343462652138            2007.3108218066639            4000                          2000.2171661540597            2000.2111055366977            
7d763068                      259.9224513966584             13.31603662634934             0.9355343462652138            2007.302492815582             4000                          2000.217227222088             2000.211159140983             
5d31230d                      259.9224513966584             13.302625504617977            0.9355343462652138            2007.3249866346118            4000                          2000.2170638613075            2000.2110158123967            
6acf506b                      261.5313449719468             13.706093028376209            0.95080389045726              2007.5488336828612            4000                          2000.2100373690719            2000.2045186265932            
1acb014                       260.22951678420753            13.334627445474588            0.9716012175690386            2007.361561802492             4000                          2000.2152902978053            2000.2093710501545            
13514e4d                      259.9361915052194             13.39666909877673             0.9214782937761462            2007.2107884174989            4000                          2000.2180801691475            2000.2119174075722            
37191b5                       260.2125901737812             13.706093028376209            0.978717723404304             2006.7598747328013            4000                          2000.2215277223409            2000.2149281174368            
b0e73f4                       260.2674977592984             13.633765296599671            0.9721003474054422            2006.9052569808644            4000                          2000.2194225783967            2000.2130346741992            
235b80f8                      259.95111831195294            13.371463359850555            0.9971802864204103            2007.0835859674835            4000                          2000.218202008478             2000.2119756914626            
74e794c9                      259.9218439098566             13.426625382755812            0.9649189175924248            2007.0546650598285            4000                          2000.2190071033235            2000.21271454734              
