solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
69ffcc6d                      24.957819573943212            212.02483417351303            8.904309316156773             0.021195891567291403          4000                          
789ba954                      35.18779350841325             214.61151669297843            5.796544334288573             0.6837374619536842            4000                          
3e6e6719                      45.07450248566244             214.699393021263              6.856367206881824             0.32449393622751466           4000                          
500d19b7                      49.24602013479496             216.012666518728              8.259859366909373             0.8656234652357766            4000                          
6d97039b                      29.336039824030145            215.43277718949253            7.169682355978315             0.9646822144893415            4000                          
68daf8f1                      16.390560516005014            214.30134758067               4.182534253851639             0.5304191484439584            4000                          
79cbf4f4                      39.44996350514238             215.07139702220414            9.536246563232732             0.14606946012770283           4000                          
135c638c                      21.04059824306504             215.6464531040411             5.213669544229193             0.3158259972582308            4000                          
32967a89                      49.6214790715282              215.92004277720307            7.859787976243054             0.5878643544525376            4000                          
1b95e013                      22.562015018264205            216.4821455674704             5.645306686272252             0.9012421895454572            4000                          
358df4f0                      45.97566880871982             213.19454510838193            9.864243686578645             0.9541881960111726            4000                          
447a7112                      29.702258746710754            213.35361374244124            5.144863046963179             0.9977424684371784            4000                          
76639a70                      36.918108618812376            214.45691896009782            6.682579164627316             0.22140445567698042           4000                          
3a880bc6                      28.258545622928168            215.16914160060978            4.870258337769586             0.8163902720374098            4000                          
1495eb1c                      19.961247504369926            214.94314574091956            7.105642421840337             0.8772966385458822            4000                          
7602a933                      44.38174669566716             213.89364396557224            5.397417127710625             0.5344138261666908            4000                          
50dc1eec                      29.293882478659615            212.94375164288007            6.670738665670682             0.09662531154341658           4000                          
4abeeafd                      34.66829857213631             215.9688259649651             6.389838763459576             0.5287772248205318            4000                          
67a467c3                      47.121090533316426            215.64733738329335            9.26961525816505              0.2875959491319383            4000                          
71a2f66c                      37.94248274710513             212.9951218672935             9.43991906479416              0.396677660856143             4000                          
13e8c747                      25.551943438621805            212.10721533537344            4.455542967022389             0.6537685826805413            4000                          
677ee18d                      17.381415565015455            216.4605705456381             9.011712477592194             0.03250040528029652           4000                          
3e1cc5eb                      29.562358923618525            216.24131204417623            9.129181129608765             0.6659406004134625            4000                          
220315d8                      20.38509564748759             212.55178274285302            5.914822494852199             0.28076227296911316           4000                          
12d8a7af                      30.310432004397306            214.02548982167494            7.782915088025925             0.5885340187756883            4000                          
bcd5e67                       32.343854705911994            214.33215726864654            7.239107642128633             0.9345753445559783            4000                          
2fc2870a                      41.83158253616608             215.29044582727175            4.983352219322371             0.4550182964600392            4000                          
1a74ff75                      29.205544229145424            214.82250134041035            8.179889452053354             0.09916182387940953           4000                          
8bbb975                       42.89087762134561             216.78234378041952            9.27166460601992              0.1369000789896786            4000                          
1a41a070                      42.49481674374786             215.7692129059936             6.683352630059401             0.18995151015443734           4000                          
1b19b963                      44.51985321463793             214.3973348862641             9.161466861515263             0.4008111313648369            4000                          
5ed56202                      24.186834919090217            213.13517945248307            7.341821109066226             0.08479293562267509           4000                          
3e28f0e8                      42.51519486116308             213.7501242013155             9.41391416039608              0.09822564550202162           4000                          
636c75ec                      42.587755480104605            216.59855043137998            8.468600776387731             0.19980958078941558           4000                          
4a86caa5                      22.92661364327479             214.48673853577               5.269710821074068             0.8823380980181149            4000                          
7f2a26bb                      19.124334499293656            216.59454022567374            9.782075297534755             0.5084323446627976            4000                          
3802755d                      22.31126345132375             215.00165215674514            7.817714624884886             0.09663318036376012           4000                          
3ce5cadd                      44.694988774565545            213.68541606974148            7.628741215714554             0.7731396299493184            4000                          
38ac9147                      43.28204060861525             215.46942732037184            7.17982583324938              0.7296787011869542            4000                          
5ca945bc                      47.984673163797446            216.29382892790716            6.1748724620880475            0.5094359896527362            4000                          
6204b702                      19.62711118351864             213.3510244441423             7.691847383447118             0.5806729903818286            4000                          
5a2661a2                      46.8958973695705              214.0846428229238             8.496498622744543             0.45160095580095816           4000                          
1395012d                      34.02801666747753             216.78493928273437            6.760005090486142             0.030277905869212196          4000                          
2846900c                      17.998244913452393            215.53041901833797            6.9973879468209335            0.5397391532101531            4000                          
7ffe7206                      20.15368327256334             212.52332255201017            6.57281384388166              0.061268741595959075          4000                          
3ce6842d                      37.64872326944737             214.44571058325232            6.084719218207629             0.6976627751182984            4000                          
5c7db5f8                      44.65770299893258             216.32324007221501            5.347977688054417             0.4235323091629909            4000                          
30b474a                       27.18529929056931             216.52532541982663            9.532132625902028             0.92113800788514              4000                          
195a84cf                      33.356208335816405            214.95322645363512            6.294012949108808             0.08794435000800238           4000                          
d02098                        18.345958025118755            213.17171168015776            8.459845588294634             0.44602641453555014           4000                          
