solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
6f6d5be1                      31.534252721891992            216.58280496708772            9.215864185538239             0.8990062838063522            2000.5100885309655            4000                          1000.0646634239683            2000.1014702841228            
44c91303                      23.60298117840387             216.7984957298851             8.86871197482536              0.9415217546964337            0.07087499217717273           3004.496077928019             0.07087499217717273           4000                          
66ec77ea                      32.02220267726956             215.84190701529684            4.762478280637646             0.5036995902071565            0.11588933907407759           0.12695958587765127           2000.0442949482374            4000                          
5c1ef062                      32.057239531106596            215.86364069829682            9.46835359415004              0.5074718636635863            2.048068159708362             3017.1106564951983            2001.8643533584373            2000.0734064066253            
357c818c                      31.66868521652685             214.4528320741254             8.210585402652942             0.5265633765636991            1000.2688580389225            3000.413234068986             1000.1091152715552            2002.720622043024             
3b073744                      27.60334929819767             215.7740065598684             4.7000729714712435            0.7472311065238926            0.39942020163530617           0.1804848566607013            1000.2660368333317            4000                          
675cf58f                      31.58660716338856             214.6327257375909             8.709939710155185             0.5646905814086676            1000.5101330273895            2001.0410312038694            1000.4676914097248            2000.378639148183             
19ad3fcf                      33.32808583585013             214.62054098942528            8.554373265591243             0.47105069440019187           1003.1875253009821            3000.123785892781             0.7122482087798967            4000                          
1a547d9d                      26.38560406884612             215.7035089438915             6.36073262362749              0.7324876090270961            1000.4627037631697            3000.131187439284             1001.5887163013414            2000.323118063463             
8d78282                       30.57972328713926             216.60253357597531            8.990387709868527             0.5694771937353544            2.7215595806605175            3000.1802898109318            2000.699736689084             2001.110324014754             
14fc5100                      30.93931530632681             216.7984957298851             8.764666700637601             0.9341445450539612            1000.0867832043605            4000                          2000.1169625663645            2000.1152810309445            
756f81de                      15.09199406497362             216.37627803713823            6.366977644835535             0.33933358677143094           2000.0978579769567            4000                          0.0800785859210795            2000.2657109574948            
19691667                      30.805227205256926            214.73649976845468            7.546672054427784             0.5663428317915703            1000.4627153245763            3000.08688911845              2.052481963814747             4000                          
500a58fc                      48.19235908501792             215.83900880545593            5.069550700142292             0.855032172276097             1000.6637334074945            2001.663167242105             1000.1720033079638            4000                          
54b2876e                      31.82162857422743             214.4528320741254             8.217801964364318             0.5260751874800638            1000.3857493393078            3000.0867085428463            1000.2163291738156            4000                          
3815fa20                      43.78538435183603             212.20526966070787            9.138097918539563             0.21387745749490017           0.1852300705106323            4000                          2000.3124995251733            2000.8397377331112            
8d9f3d8                       32.009541319248484            216.57399948798346            9.222788615778873             0.5078148926336229            1.3117214113597673            3022.0614163920063            2000.765198760378             2001.2014552025414            
46081e62                      30.300148775829637            216.70334722710453            9.142466205745004             0.21391491283875713           2.0945391176125594            3017.101585880229             2000.4585006478615            2000.5809177803828            
4d7b31d7                      32.121430272135775            216.507967065072              9.46364320037459              0.4227206629902549            1.3968665489573795            3022.0609296967086            2000.8033961160618            2001.2315179937093            
516f3a5f                      38.35729939226824             216.35336408269046            8.310738992474805             0.21387745749490017           1000.3149019143517            3000.5314055357576            2000.0675000219376            2000.8397412589234            
6bfd364a                      26.383299421290523            215.38860691273405            6.36073262362749              0.7499182020245693            1001.4168580605764            3000.1671878404045            1000.6120123332726            2000.1317789045168            
34aa419d                      31.630746312600632            216.5997650009178             8.913043014118033             0.21391491283875713           1.206907372272998             3000.34116523699              2001.8260637734513            2000.3528108439941            
54b23271                      32.02220267726956             216.5956019876852             9.228308073109655             0.13977908225984598           1.6153712249302723            3000.3274123001597            2001.5067525113798            2001.8474339172938            
188b8480                      30.805227205256926            214.76537288926428            7.916342188480933             0.5663428317915703            1000.2180189619812            4000                          0.13163243170382913           2002.7206072395359            
1a783dcc                      38.562283948780625            216.25727390503693            9.013616845030068             0.328182590867851             1001.041060465833             3000.0868895034873            1.971970412555925             4000                          
d5b5aee                       40.970350590105845            215.90967940767382            9.294869217438874             0.8337766116026363            1000.5101275624983            3000.529670274957             1.6007478694045811            4000                          
