solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
4832212a                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
461b90d0                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
1753c7a5                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
35325bcd                      235.34386197535724            11.958460411534306            0.13114853345731037           0.5102040816326531            
6055a21e                      236.8874070098277             11.614852910582801            0.7383494798671569            0.5102040816326531            
70dccbeb                      242.71519948195862            11.831421958441437            0.6426343501414823            0.5102040816326531            
5358b127                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
4355fe51                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
89cd3ed                       235.34591453264997            11.958460411534306            0.13114853345731037           0.5102040816326531            
7025b6b5                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
10afd729                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
4504a216                      235.34586785608693            11.958460411534306            0.13114853345731037           0.5102040816326531            
66438e90                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
2882f543                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
7e84e51e                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
7a49d1c6                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
6bb271f2                      235.3439176929084             11.964482921468932            0.13114853345731037           0.5102040816326531            
59173ab8                      235.3458122221494             11.958460411534306            0.13114853345731037           0.5102040816326531            
5b6e29ae                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
6ed034f0                      235.34591571966934            11.958460411534306            0.13114853345731037           0.5102040816326531            
622bfb53                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
5e665c32                      235.34586793970053            11.958460411534306            0.1351605488887444            0.5102040816326531            
3b8dace4                      235.34586793970053            11.958460411534306            0.13192093406303462           0.5102040816326531            
3199f04e                      242.71519948195862            11.831421958441437            0.6426343501414823            0.5102040816326531            
55bf7d11                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
46a860d5                      235.34591453264997            11.958460411534306            0.13114853345731037           0.5102040816326531            
4924a66d                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
52a496e6                      235.34591571966934            11.958460411534306            0.13114853345731037           0.5102040816326531            
4e79ec3d                      235.34586793970053            11.958460411534306            0.13114853345731037           0.5102040816326531            
