solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
74ac4098                      223.78445766095325            8.185448396984686             0.5111354527917591            3000.5102040816328            
70df1cb3                      224.62821472504018            9.077620551414729             0.07469812783923924           3000.5102040816328            
470b63b9                      224.62821472504018            9.077620551414729             0.07469812783923924           3000.5102040816328            
5b17d1e7                      222.60675992773764            8.185448396984686             0.10049506238710232           3000.5102040816328            
252baaff                      224.62821472504018            9.053723772782185             0.07258276838326316           3000.5102040816328            
7d70a59e                      223.4503928058616             8.027452896011361             0.5458232449429715            3000.5102040816328            
4339ffd8                      224.652485601585              9.077620551414729             0.06970588250447446           3000.5102040816328            
167a21a0                      222.608108524837              8.185448396984686             0.10049506238710232           3000.5102040816328            
68401005                      224.6268661279409             9.077620551414729             0.07469812783923924           3000.5102040816328            
7b419121                      223.78445766095325            8.185448396984686             0.5023708275477867            3000.5102040816328            
78257e5b                      222.42617769692444            8.168030854789947             0.10029974974790991           3000.5102040816328            
49c4204f                      224.61858935532837            9.056094275803122             0.07258276838326316           3000.5102040816328            
166358f4                      224.6422423900042             9.05617802529812              0.03726290613872091           3000.5102040816328            
1f31b1c2                      222.42617769692444            8.168030854789947             0.13005042330338512           3000.5102040816328            
6904778b                      222.60675992773764            8.189951626809636             0.12074279867341337           3000.5102040816328            
4ee676e7                      223.78445766095325            8.212159556115187             0.5023708275477867            3000.5102040816328            
7b03e4b7                      224.61858935532837            9.056094275803122             0.07258276838326316           3000.5102040816328            
56e66ebb                      222.42617769692444            8.168030854789947             0.11275037350909246           3000.5102040816328            
48cc1099                      224.62821472504018            9.077620551414729             0.021490927033903984          3000.5102040816328            
324e001a                      222.4471819509355             8.185448396984686             0.10049506238710232           3000.5102040816328            
64df1b6                       224.78779270184515            9.077620551414729             0.07469812783923924           3000.5102040816328            
6f7ec33f                      223.78445766095325            8.212159556115187             0.5023708275477867            3000.5102040816328            
5eee919f                      224.62821472504018            9.070677162846769             0.07469812783923924           3000.5102040816328            
4f961cd5                      223.4503928058616             8.032406574082888             0.5431779145451092            3000.5102040816328            
58d2c13b                      224.61858935532837            9.056094275803122             0.07225753984006046           3000.5102040816328            
749c83d8                      222.50465769127618            8.152072544391723             0.10657584287874386           3000.5102040816328            
5de22cf0                      222.42617769692444            8.161029355838053             0.11275037350909246           3000.5102040816328            
3b803633                      223.68892717648365            8.114752923456182             0.5111354527917591            3000.5102040816328            
167e9293                      222.8149873479071             8.409470202561009             0.09343014330362309           3000.5102040816328            
3a8ad6a1                      223.77839518132222            8.185448396984686             0.5024126519150618            3000.5102040816328            
7b8e64fc                      222.60675992773764            8.189951626809636             0.12074279867341337           3000.5102040816328            
554f7f31                      223.78445766095325            8.212159556115187             0.5023708275477867            3000.5102040816328            
1134a960                      222.42617769692444            8.11485252602863              0.11275037350909246           3000.5102040816328            
