solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
281be98f                      16.00528150041605             213.38356706420706            8.372271706838452             0.49381843914927415           0.5961280292245802            3021.317416251644             2000.6151158570717            4000                          
2577a555                      47.43684138103864             216.18318292878283            8.71244446662027              0.8227689209356874            1000.0919258070488            3000.1012866134647            4000                          2000.07674525816              
2bc4baef                      47.96550463627506             215.56673353810717            8.919093047283933             0.9526921641256488            4000                          4.958771563656436             4.958771563656436             2000.2486306925791            
db77d3                        20.346792508772893            216.91650942209483            7.0514838906676305            0.9337894703835663            0.04385657339206782           4000                          0.04266208145991691           4000                          
7e595b5d                      31.75700823077215             214.97397698390967            8.814072251421681             0.8444584749606652            2000.067425027415             3000.046288697235             2000.0656004236214            2000.0546717114078            
2fe5cf5b                      20.036570080309126            216.91650942209483            7.017010284793571             0.9437128124576676            0.03754864708845162           4000                          0.04645812759157954           4000                          
43131393                      31.44376937657711             214.9083091703881             7.874353497425442             0.6885453922618393            1000.188951763638             4000                          0.12848737213257946           2000.6802054764703            
299fcfc4                      31.119583730888607            215.58229966751537            8.910746681485307             0.6919619555194065            1.0038034111247494            3000.3259188957345            2000.392202850452             2001.8474339172938            
4894c8a4                      32.02079005343044             216.92927681785002            7.444825612469035             0.5995319097728037            2000.0745113008682            3000.0454533822613            2000.0479834729565            2000.265715052492             
77c78aee                      15.38594837673084             214.53625722939609            8.105022918852102             0.47627089091090835           0.04322891087309561           2001.4129682223447            3000.043334995375             2000.3023243299133            
1a0b307                       47.431672467800716            216.15698298549168            8.694683144409016             0.9633551429279179            1000.2267368553277            2000.070371689188             3000.068358601293             2000.0652799593072            
497b081a                      19.966134650476754            216.8866912149352             7.747111703727549             0.9604193462068165            1000.0465697903261            3000.6958448321693            2000.0411246996714            4000                          
8ef7661                       31.759169631819702            216.97255661014796            8.079550214388604             0.9476575323083893            1.5390013727892276            3017.1071439283196            2000.1646577596698            2000.2320617971284            
1f966297                      47.069273635649765            216.15698298549168            8.681418732790263             0.925939172968701             1000.2426426502207            2000.0720867439975            3000.0624231337138            2000.062067783233             
62d70e07                      31.75700823077215             214.90425370900905            8.814072251421681             0.8444584749606652            2000.0726064134117            3000.044907337302             2000.0654502090806            2000.0580199362303            
390daac2                      31.75700823077215             214.90425370900905            8.729326670329097             0.8493209803787417            2000.067425027415             3000.046288697235             2000.058507677436             2000.060330343623             
71c68fa3                      47.069273635649765            216.14946309021215            8.681418732790263             0.92525903012954              1000.2123451976965            2000.0720867439975            3000.495622093892             2000.062067783233             
5f178570                      47.43684138103864             216.18318292878283            8.639294482863047             0.8152808199619017            1000.0895067800491            3000.1012866134647            4000                          2000.077477632014             
5d785ea                       31.756859349006547            215.98955123100998            8.731151817006593             0.8635113475094971            1.4800233843694683            3017.1106564951983            2001.8643533584373            2000.0657771318088            
269032e3                      15.838838405094634            214.50416130528407            7.522678550082725             0.7428037793821484            1000.0996010876837            4000                          1000.0341554259736            2000.2657154055148            
9e8c1cd                       47.465318963660295            216.13767642651004            8.65137163703994              0.8925767410690557            1000.0944794165254            3000.1003296632075            1017.1706244956127            2000.2344240459058            
76cca15e                      15.661793801578874            213.36841266593322            7.868899776726385             0.7893837314044265            0.6061094621566464            3021.4210738118336            2000.0873210453412            4000                          
5b53e525                      47.465318963660295            216.13767642651004            8.65137163703994              0.8925767410690557            1000.0872119693893            3000.1030853762363            1016.904456014605             2000.2091772327317            
51e48228                      47.465318963660295            216.3964914252386             6.631855473120159             0.8975736787518279            1000.0888046152825            3001.8517331912917            1000.4113729820099            2000.0603484237492            
7e0a73fd                      39.669331995023434            214.9376116331352             5.785046490475392             0.5690509268984597            1000.0869244579521            3000.091089962451             1001.5575377819728            4000                          
5b1f4fb8                      30.632454516497564            215.58229966751537            8.910746681485307             0.6919619555194065            1.5154500128813297            3017.111828240099             2000.485565355883             2000.9239001892147            
55680684                      15.183804734610016            214.6321006017477             8.026767030600492             0.6720434398784169            1.362921449385187             4000                          1.362921449385187             2000.3470512271906            
4d53b4d0                      47.431672467800716            216.15714171443926            8.71374314965512              0.6037323429312237            1000.1212563908181            2000.2979372907548            1000.1702114332381            2000.8397574780404            
317196                        19.018743536231874            214.01048798327952            7.724320415083704             0.9869956619999031            0.09808495019834743           4000                          1000.0991110531421            2000.4723663333177            
3f5a3514                      30.031705513822587            214.60832841829446            8.71374314965512              0.6037323429312237            1000.1007766351387            3000.08763434674              2000.0951856887175            2001.442743289801             
49cf2e34                      32.8491551965381              215.5430788455076             8.91786241264278              0.9218613773572819            1.0365025088543183            3000.3244392635097            2000.389942600449             2001.8474339172938            
25eef515                      35.423102157909845            215.54465951844585            8.910746681485307             0.9526921641256488            1000.1007764320206            3000.1411404316245            0.2450362396346607            4000                          
4f013c31                      38.689611259961104            214.53625722939609            4.2030953830913775            0.6720105795389857            1000.0924506551562            3000.0837426464536            1.3620211303958154            4000                          
a0f1f52                       31.756859349006547            214.01288832169126            8.719772697925725             0.9629600463152619            1000.1665863997864            3000.208356903708             1000.6419952184197            2000.0610157946096            
49e406d2                      37.214989864404984            214.5764272795076             4.454602849627645             0.9017737661333032            1000.0869244579521            3000.1590138090774            1001.5113982095977            4000                          
2d7fbd9a                      31.648332862512213            214.57678098169015            8.693710899998102             0.9240403309055472            1000.0964427757273            3000.08763434674              2000.3012031862477            2001.5200687071056            
4f869612                      47.431672467800716            216.15698298549168            8.694683144409016             0.925852784741144             1000.0919259000028            3000.106455232381             2000.9944242631566            2000.0652017230468            
3a29eb4b                      44.60963371436325             214.5750340582063             5.482126390613214             0.59922110985146              1000.1294109227737            2001.048582945008             1000.0834152888547            4000                          
28907657                      31.42548207980219             216.0500076663911             8.080213051451604             0.9636303547088534            1000.110368320054             3000.338860946039             2000.9589511376037            2000.1694077116763            
7bcb20d6                      47.069273635649765            216.06758093615358            8.681418732790263             0.5174050899276885            1000.1097176963673            2000.1110369630946            2000.1303296858832            2000.6801962230063            
1e5f0444                      19.018743536231874            214.02635486462577            7.890023381134111             0.9819281878448971            0.8010240291188218            3000.9594148337046            2000.2503902331785            4000                          
356e867d                      49.30472654273192             214.9083091703881             7.874076614978021             0.6885453922618393            1000.0842923768756            3001.4817295339813            1000.1070077560291            4000                          
1e750abf                      37.54313805747856             215.76918380053047            4.452313536371921             0.8873838776399714            1000.089262298872             3000.5540252147957            1000.411374505065             4000                          
62b99e7f                      49.30472654273192             216.06086811604044            7.874076614978021             0.6885453922618393            1000.0888732471974            3001.2938502006114            1000.0703932030576            4000                          
b79ce76                       47.465318963660295            216.13767642651004            8.632211870801392             0.3853463679463239            1000.0884368156096            3000.819171228085             1000.3985151326159            4000                          
3ab8b9cd                      47.069273635649765            216.06758093615358            8.681418732790263             0.925939172968701             1000.1765271807726            2000.0720867439975            3000.495622093892             2000.0883596967742            
422b5a7                       31.648332862512213            214.06541605163582            8.635943977744075             0.9246034929049458            1000.1574605765954            3000.2040658487845            1000.6281249214844            2000.1045991842936            
11f24f81                      31.75700823077215             214.63282458848644            8.729326670329097             0.8493209803787417            1000.1054092773446            3000.08763434674              2000.4285847437561            2000.8233576690416            
66f5c1f5                      45.088761294389755            214.98141463685423            5.482126390613214             0.6193172236108486            1000.1122276515466            2001.0819372736046            1000.0637242666277            4000                          
458b2e36                      31.71325708670028             214.9083091703881             7.874076614978021             0.6885453922618393            1000.1090137234106            4000                          0.12867616545541644           2000.6802054764703            
