solutionID                    DO0.pos_x                     DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          obj2                          obj3                          obj4                          
6251c0ee                      18.668510303528727            214.79689711162393            9.417883392345434             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
2767dfe9                      18.428438455065415            214.7090383242061             8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
452dc04e                      18.428438455065415            214.6550984813446             8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
56eec827                      16.486312281205148            215.93046046445653            7.41650247465261              0.4144525473878219            0.5102040816326531            4000                          0.5102040816326531            4000                          
54a66ac3                      18.668295583839893            214.79747789642792            9.285617191219213             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
7ca38874                      18.428438455065415            214.74790727994375            8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
42b953a2                      18.428438455065415            214.7090383242061             8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
797e4f40                      18.668510303528727            214.79689711162393            9.417883392345434             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
5b936e8c                      18.428438455065415            214.6550984813446             8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
5b06a90a                      18.428438455065415            214.7090383242061             8.884500618337386             0.9063605548951085            0.5102040816326531            4000                          0.5102040816326531            4000                          
e99b9fc                       18.668510303528727            214.76354168212532            9.409832075692773             0.49404191519372054           0.5102040816326531            4000                          0.5102040816326531            4000                          
3922eaa5                      18.668295583839893            214.79747789642792            9.285617191219213             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
7b83e03e                      18.057908910483746            214.74790727994375            8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
7a31b417                      18.42655322142439             214.79689711162393            9.399958165028321             0.44444861998520013           0.5102040816326531            4000                          0.5102040816326531            4000                          
6f2f6a5                       18.668510303528727            214.79689711162393            9.403665701729315             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
477d10ac                      18.31605072424819             214.74790727994375            8.876449301684938             0.9407996992768105            0.5102040816326531            4000                          0.5102040816326531            4000                          
57c94a9b                      18.205615387186132            214.79747789642792            9.285617191219213             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
225b40ce                      18.43754587619856             214.68030118962997            9.507513465720232             0.4793129849727398            0.5102040816326531            4000                          0.5102040816326531            4000                          
46bfba52                      18.668295583839893            214.7495397076515             9.285617191219213             0.9138678684266944            0.5102040816326531            4000                          0.5102040816326531            4000                          
439cca41                      18.406522181520796            214.79689711162393            9.399958165028321             0.4330777163709133            0.5102040816326531            4000                          0.5102040816326531            4000                          
55222e5b                      18.362906898217382            214.7090383242061             8.789665048334308             0.9095357355625098            0.5102040816326531            4000                          0.5102040816326531            4000                          
3a79ef7d                      18.37070869303124             214.6550984813446             8.936742067600264             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
4d51a12                       18.668510303528727            214.76259121369839            9.409832075692773             0.4817914243337029            0.5102040816326531            4000                          0.5102040816326531            4000                          
1dd1ed8                       18.35225113468411             214.74790727994375            8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
368d68e9                      18.209393521860253            214.7485452064442             8.879799238601198             0.9357460680476765            0.5102040816326531            4000                          0.5102040816326531            4000                          
32dfeb36                      18.66620849019899             214.6796241979648             9.823601818464635             0.4445025663842479            0.5102040816326531            4000                          0.5102040816326531            4000                          
1fb14fe2                      17.41473019562529             215.74842041722093            7.758984488930527             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
37abfc86                      17.41473019562529             215.94441962004532            7.462172815072831             0.6213025173208527            0.5102040816326531            4000                          0.5102040816326531            4000                          
10e66ab5                      18.428438455065415            214.6550984813446             8.878040976977637             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
4ab47ff9                      18.675585550099782            214.79747789642792            9.285617191219213             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
19b43483                      18.46496173358424             214.76425395682523            9.372487498824817             0.4563962585780159            0.5102040816326531            4000                          0.5102040816326531            4000                          
45a08eb0                      18.643337770384782            214.79689711162393            9.403665701729315             0.4634699012410291            0.5102040816326531            4000                          0.5102040816326531            4000                          
a6d7562                       18.207623806987826            214.7485452064442             8.876498458791083             0.9875417504017936            0.5102040816326531            4000                          0.5102040816326531            4000                          
7e4767d2                      18.668510303528727            214.79689711162393            9.417883392345434             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
32b5d320                      19.002770927823732            214.74955967415403            9.272267462943805             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
1525a474                      18.42834817959714             214.79689711162393            9.403774615156841             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
363e4aa4                      18.37070869303124             214.76732404850773            8.923688251619428             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
5723f57c                      16.90526724421711             215.94441962004532            7.462172815072831             0.6213025173208527            0.5102040816326531            4000                          0.5102040816326531            4000                          
6b16431a                      18.428438455065415            214.6550984813446             8.878040976977637             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
6346ebc2                      18.46496173358424             214.7101737652069             9.41206987950731              0.4563962585780159            0.5102040816326531            4000                          0.5102040816326531            4000                          
65a7ceaa                      18.675585550099782            214.79440711013888            9.285617191219213             0.6040546623429103            0.5102040816326531            4000                          0.5102040816326531            4000                          
2783fabf                      18.428438455065415            214.71343033414396            8.848457169820712             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
4456ff8a                      18.668510303528727            214.76354168212532            9.409832075692773             0.47710167001365744           0.5102040816326531            4000                          0.5102040816326531            4000                          
44cc1007                      18.057908910483746            214.74790727994375            8.876449301684938             0.9781734416042952            0.5102040816326531            4000                          0.5102040816326531            4000                          
426e3f10                      18.437418349729974            214.79689711162393            9.403665701729315             0.4638637106424176            0.5102040816326531            4000                          0.5102040816326531            4000                          
1fc1667b                      18.43470183226484             214.68089710710433            9.285617191219213             0.4847386385218859            0.5102040816326531            4000                          0.5102040816326531            4000                          
4a08aedf                      18.35225113468411             214.74790727994375            8.876449301684938             0.9365721484755795            0.5102040816326531            4000                          0.5102040816326531            4000                          
4813ed6a                      18.209393521860253            214.7485452064442             8.879799238601198             0.995957864469998             0.5102040816326531            4000                          0.5102040816326531            4000                          
73adb59c                      17.41473019562529             215.74842041722093            7.758984488930527             0.5872344003201843            0.5102040816326531            4000                          0.5102040816326531            4000                          
61af76af                      18.428438455065415            214.71067989798416            8.876449301684938             0.9306545971075838            0.5102040816326531            4000                          0.5102040816326531            4000                          
