solutionID                    DO0.pos_y                     DO1.pos_y                     DO1.velo                      DO1.acc                       obj1                          obj2                          obj3                          obj4                          
5feb5380                      37.083692873308294            90.34646828290387             6.949607545370385             0.6422003851618846            3003.0246387069064            3020.785699438786             1003.0246387069064            1003.0246387069064            
49f0e9ce                      37.92323808597587             88.27599578726164             5.970284840560084             0.564831949423487             4.097202020740035             4.097202020740035             4.097202020740035             4000                          
4425c62f                      37.377172397359914            88.65259221756028             5.670808127893508             0.7245171715154552            1000.5264515585599            1000.5264515585599            0.5264515585598392            2000.5102040816328            
5932f09d                      38.9810431182677              88.39632449811569             6.115714210262952             0.5543848309157773            1004.0706336348316            1004.0706336348316            4.070633634831601             1004.0706336348316            
1f520f5f                      37.083692873308294            86.69767793522666             5.920415451427311             0.6379524720696947            3002.6404173971823            4000                          1008.6995102175748            1002.6404173971822            
52e8831f                      37.377172397359914            88.65259221756028             5.670808127893508             0.7245171715154552            1000.5264515585599            1000.5264515585599            0.5264515585598392            2000.5102040816328            
347053f6                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5568785084510767            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
264671ba                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5570638444579886            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
44c80727                      38.743597820819616            88.39632449811569             6.1163809996700085            0.5066952168647427            4.097202020740035             4.097202020740035             4.097202020740035             4000                          
1c41426d                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5570638444579886            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
24325f85                      39.20082071676986             88.39632449811569             6.114070428972774             0.5571959913142851            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
11c1d9c9                      37.083692873308294            90.34646828290387             6.949607545370385             0.6422003851618846            3003.0246387069064            3020.785699438786             1003.0246387069064            1003.0246387069064            
23ed3964                      37.92323808597587             88.27599578726164             5.970284840560084             0.564831949423487             4.097202020740035             4.097202020740035             4.097202020740035             4000                          
778d28a8                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5568823662299357            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
47970d81                      37.377172397359914            88.65259221756028             5.507444248091872             0.7245171715154552            1000.5102040816327            1000.5102040816327            0.5102040816326531            4000                          
3e6d963d                      37.083692873308294            86.69767793522666             5.920415451427311             0.6379524720696947            3002.6404173971823            4000                          1008.6995102175748            1002.6404173971822            
7e841551                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5568795138816057            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
41ffa7d4                      37.083692873308294            86.69767793522666             5.920415451427311             0.6379524720696947            3002.6404173971823            4000                          1008.6995102175748            1002.6404173971822            
56111389                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5568785084510767            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
24c35261                      38.74964180819105             88.39632449811569             6.1163809996700085            0.5067415103746346            4.097202020740035             4.097202020740035             4.097202020740035             4000                          
3972e438                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5568785084510767            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
39d04397                      39.05426784286826             88.39632449811569             6.1163809996700085            0.5570616676321708            3004.025116728385             3004.025116728385             1004.0251167283851            1004.0251167283851            
