solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj1                          
2bbd385f                      225.74509782025638            9.223458791675755             0.2868112038771957            3000.5102040816328            
1dde85fa                      225.74509782025638            9.189810304300165             0.2868112038771957            3000.5102040816328            
5c5a8ee5                      225.74509782025638            9.189654252007896             0.2868112038771957            3000.5102040816328            
160effd9                      225.74509782025638            9.223458791675755             0.2868112038771957            3000.5102040816328            
62e7787b                      225.74509782025638            9.190038724849382             0.2868112038771957            3000.5102040816328            
40ef6bff                      225.74509782025638            9.223230371126538             0.2868112038771957            3000.5102040816328            
71331f8f                      225.74509782025638            9.191125226583305             0.2868112038771957            3000.5102040816328            
40372439                      225.74509782025638            9.223458791675755             0.2868112038771957            3000.5102040816328            
1fadcde0                      225.74509782025638            9.18955107924011              0.2868112038771957            3000.5102040816328            
2c5ebf64                      225.74509782025638            9.190038724849382             0.2868112038771957            3000.5102040816328            
55ee582f                      225.74509782025638            9.22396908026512              0.2868112038771957            3000.5102040816328            
5fd698f8                      225.52699805749347            8.739692978655802             0.574456939515745             3000.5102040816328            
4269c8f9                      225.74509782025638            9.224001923154443             0.2868112038771957            3000.5102040816328            
56c59ae2                      225.74509782025638            9.190582095104617             0.2868112038771957            3000.5102040816328            
e22d360                       225.74509782025638            9.18955107924011              0.2868112038771957            3000.5102040816328            
5c3b34ca                      225.74509782025638            9.189654252007896             0.2868112038771957            3000.5102040816328            
27a37882                      225.74509782025638            9.223230371126538             0.2868112038771957            3000.5102040816328            
335d9161                      225.74509782025638            9.190052101733894             0.2868112038771957            3000.5102040816328            
39c4d1bd                      225.74509782025638            9.189537702355597             0.2868112038771957            3000.5102040816328            
181993a1                      225.74509782025638            9.223458791675755             0.27678219117723446           3000.5102040816328            
37dc8f6e                      225.74509782025638            9.191125226583305             0.2868112038771957            3000.5102040816328            
13034dd4                      225.74509782025638            9.224001923154443             0.2664080523215683            3000.5102040816328            
2fd2f01c                      225.74509782025638            9.189659686930211             0.2868112038771957            3000.5102040816328            
4de53a24                      225.74509782025638            9.223230371126538             0.27614180609642647           3000.5102040816328            
5bb99d84                      225.74509782025638            9.188969516201968             0.2868112038771957            3000.5102040816328            
19df34d5                      225.74509782025638            9.223189396947289             0.2868112038771957            3000.5102040816328            
54ba6aa                       225.74509782025638            9.189654252007896             0.2868112038771957            3000.5102040816328            
5fa81737                      225.74509782025638            9.189351632771562             0.2868112038771957            3000.5102040816328            
28b57ed5                      225.74509782025638            9.223458791675755             0.28680779685408486           3000.5102040816328            
5c967da0                      225.74509782025638            9.190233749325884             0.27614180609642647           3000.5102040816328            
e97beb8                       225.74509782025638            9.222656308730866             0.2868112038771957            3000.5102040816328            
1b75fbb1                      225.74509782025638            9.223458791675755             0.2868112038771957            3000.5102040816328            
4354ac69                      225.74509782025638            9.223458791675755             0.2868112038771957            3000.5102040816328            
40efaddb                      225.74509782025638            9.191125226583305             0.2868112038771957            3000.5102040816328            
4ffed4d4                      225.74509782025638            9.18955107924011              0.2868112038771957            3000.5102040816328            
6f504b9c                      225.74509782025638            9.190038724849382             0.2868112038771957            3000.5102040816328            
1b853d5e                      225.7448747387166             9.22396908026512              0.27580828180684885           3000.5102040816328            
6760e523                      225.74509782025638            9.224001923154443             0.2868112038771957            3000.5102040816328            
4df2c28                       225.74509782025638            9.189654252007896             0.28213020307736714           3000.5102040816328            
1d4151b6                      225.74509782025638            9.224804964235902             0.2868112038771957            3000.5102040816328            
7557bfa4                      225.74509782025638            9.189537702355597             0.29149071606967525           3000.5102040816328            
158eead0                      225.23672108374222            9.223802827991443             0.11696603032114894           3000.5102040816328            
2918734b                      225.74509782025638            9.22258940283396              0.2757101627551826            3000.5102040816328            
2a57bb99                      225.74509782025638            9.223103390806653             0.2868112038771957            3000.5102040816328            
36436e5d                      225.74509782025638            9.190776260883414             0.2868112038771957            3000.5102040816328            
231ead8d                      225.74509782025638            9.223807757375646             0.27145154765947266           3000.5102040816328            
38a4fd3e                      225.74509782025638            9.18955107924011              0.2868112038771957            3000.5102040816328            
35ed69c7                      225.74509782025638            9.223458791675755             0.27678219117723446           3000.5102040816328            
162a272                       225.74509782025638            9.188969516201968             0.2868112038771957            3000.5102040816328            
ad4ec30                       225.74509782025638            9.188076836449133             0.3107835323467095            3000.5102040816328            
